case_id,zone_name,airfoil_id,balanced_score,mean_cd,cd_p90,min_stall_margin_deg,safe_clmax_margin,safe_clmax,usable_clmax,cm_mean,actual_sidecar_query_quality,actual_query_pass,actual_query_fail_reasons,archive_source_quality,archive_pass,record_full_alpha_quality,screening_quality,repair_worthy_flag,inclusion_reason_manifest,warning_count,warning_flags,work_point_count,Re_min,Re_p50,Re_max,Cl_min,Cl_p50,Cl_p90,Cl_max,zone_area_weight,pool_reasons
raw_best_tier2,mid1,dae31,0.011858790974764461,0.010155802042971283,0.010515040058043271,1.6416477484024707,0.16310628609614475,1.4987062860961446,1.7207847623290495,-0.14967991678653658,mixed_actual_sidecar_query_quality,False,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,seed_reference_pending_full_polar,false,seed_dae_clarky_reference;tier1_reference_airfoil;tier2_reference_airfoil;tier3_reference_airfoil;archive_mission_grade,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,previous_raw_or_conservative_best_airfoil;seed_dae_clarky_fx_reference;top10_balanced_score;top5_archive_pass;top5_cd_p90;top5_mean_cd
raw_best_tier2,mid1,cst_root_nsga2_g04_child_0066_2124fc90,0.01255489889959295,0.011292859224794347,0.011537249871481017,2.5981957020228075,0.29085264564083535,1.6264526456408352,1.8627251618231504,-0.16260013324494546,,False,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,previous_raw_or_conservative_best_airfoil;top10_balanced_score;top5_archive_pass;top5_cd_p90;top5_mean_cd
raw_best_tier2,mid1,cst_mid1_nsga2_g06_child_0001_a86879e2,0.012635405267924126,0.011748599817679917,0.012086751352260842,3.2741468290833136,0.37288821455746524,1.7084882145574651,1.9538757939527391,-0.12807540219014746,actual_sidecar_query_grade,True,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;full_polar_archive_record;archive_mission_grade;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,top10_balanced_score;top5_actual_query_pass;top5_archive_pass
raw_best_tier2,mid1,cst_mid1_nsga2_g05_child_0114_b5496e0b,0.012723067075050606,0.011726503589164624,0.012090241937561993,3.454115370437427,0.39174952971748533,1.7273495297174852,1.9748328107972057,-0.1448758439911503,actual_sidecar_query_grade,True,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;full_polar_archive_record;archive_mission_grade;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,previous_raw_or_conservative_best_airfoil;top10_balanced_score;top5_actual_query_pass;top5_archive_pass
raw_best_tier2,mid1,cst_mid1_nsga2_g07_child_0111_0738f459,0.012839135987182391,0.011868883261399883,0.012187627797902906,2.88488465721475,0.32371715526477485,1.6593171552647747,1.8992412836275274,-0.133522411102304,actual_sidecar_query_grade,True,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;final_generation_survivor_g07;full_polar_archive_record;archive_mission_grade;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,top10_balanced_score;top5_actual_query_pass;top5_archive_pass
raw_best_tier2,mid1,cst_mid1_nsga2_g04_child_0061_22c8f1d8,0.013144075330342113,0.0121808865458853,0.012565877596026719,2.633715882392893,0.30213257727372467,1.6377325772737246,1.8752584191930273,-0.10754997635062716,,False,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,top10_balanced_score
raw_best_tier2,mid1,cst_mid1_nsga2_g05_child_0002_45c597a4,0.013157167040908154,0.012144412686586718,0.01255628631477338,2.822808992853523,0.3243717303705005,1.6599717303705004,1.899968589300556,-0.13000051348047753,,False,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,top10_balanced_score
raw_best_tier2,mid1,cst_mid1_nsga2_g05_child_0009_4c3b4b92,0.013204381194155667,0.012218745109440071,0.012436803033191115,2.584045200308353,0.30041771437519094,1.6360177143751908,1.8733530159724343,-0.11688973525948468,actual_sidecar_query_grade,True,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;full_polar_archive_record;archive_mission_grade;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,top10_balanced_score;top5_actual_query_pass
raw_best_tier2,mid1,cst_mid1_nsga2_g05_child_0101_51eabddf,0.01322854835958448,0.011991887630843141,0.012263815444836446,2.739224100941354,0.32007841531657055,1.6556784153165705,1.895198239240634,-0.16851634071905985,actual_sidecar_query_grade,True,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;full_polar_archive_record;archive_mission_grade;actual_sidecar_query_pass,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,top10_balanced_score;top5_actual_query_pass
raw_best_tier2,mid1,cst_mid1_nsga2_g07_child_0030_ff2192c4,0.013259600626424988,0.012525140008413932,0.012894132142665308,3.1068687434257334,0.352733623750078,1.688333623750078,1.9314818041667532,-0.10088556183717928,,False,,full_polar_mission_grade_candidate,True,full_polar_mission_grade_candidate,cst_xfoil_mission_grade_candidate,false,tier3_exhaustive_current_cst_record;screening_pass_candidate;final_generation_survivor_g07,0,,4,400747.055902739,433824.9231934041,461581.8415975404,1.2272,1.2988,1.32825,1.3356,0.39643265901521,top10_balanced_score
