combo_index,case_id,assignment,root_airfoil,mid1_airfoil,mid2_airfoil,tip_airfoil,status,error,known_policy_tags,selection_reasons,predicted_profile_cd_proxy,predicted_balanced_score,predicted_archive_pass,predicted_actual_query_pass,alpha_at_CL_req,CL_req,CL,CDi,CDi_conservative,e_CDi,profile_cd,CD0_total_est,CD_total,L_D,P_air,P_crank,P_crank_conservative,CD_total_conservative,L_D_conservative,local_Cl_max_root,local_Cl_max_mid1,local_Cl_max_mid2,local_Cl_max_tip,stall_margin,max_utilization,archive_source_quality,archive_source_quality_summary,actual_sidecar_query_quality,actual_sidecar_query_quality_summary,actual_sidecar_query_fail_reasons,target_vs_avl_rms,target_vs_avl_outer_delta,has_seed_reference,is_cst_only,no_ClarkY,no_DAE,avl_path,run_dir
130,policy_A_performance_candidate,root:fx76mp140|mid1:dae31|mid2:cst_mid2_seedless_sobol_0237_e583606c|tip:cst_tip_nsga2_g05_child_0032_70ef8136,fx76mp140,dae31,cst_mid2_seedless_sobol_0237_e583606c,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009676585673677178,0.013106697427983368,False,False,2.41593,1.1685305045195065,1.16853,0.0163518,0.01716939,0.7520837068571813,0.02241932639876432,0.0263092058889728,0.0426610058889728,27.39106779527562,232.75117321638712,281.91760321752315,287.32050004125216,0.0434785958889728,26.875994512414174,1.7078,1.407,1.0286,0.5773,-2.8663186980862254,1.149669466825045,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.2752267327722582,0.3050090337490212,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0130/policy_A_performance_candidate_combo_0130.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0130
131,policy_A_performance_candidate,root:dae31|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae31,dae21,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009676715983621294,0.015155215801202802,False,False,4.32888,1.1685305045195065,1.16853,0.0129065,0.013551825,0.9537453052452447,0.009196337543435571,0.013086217033644054,0.02599271703364405,44.95607377278035,141.8118316386443,171.76820692665248,176.03272140551465,0.026638042033644053,43.86698177905281,1.3408,1.3197,1.2451,0.8157,1.2276017667047998,0.9155174638324091,archive_not_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,,0.06661169447659901,0.15063507464462117,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0131/policy_A_performance_candidate_combo_0131.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0131
132,policy_A_performance_candidate,root:dae21|mid1:dae31|mid2:cst_mid2_seedless_sobol_0237_e583606c|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae21,dae31,cst_mid2_seedless_sobol_0237_e583606c,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009692845417474819,0.013136730468125421,False,False,4.45272,1.1685305045195065,1.16853,0.0127558,0.01339359,0.9650791802804066,0.010317911643311925,0.014207791133520407,0.026963591133520405,43.33734697033071,147.10875516594524,178.1840542223174,182.39877500560257,0.027601381133520408,42.33594322207262,1.3316,1.361,1.2201,0.8435,1.107643843152954,0.9237728687120071,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.06017022586319134,0.11866366061627798,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0132/policy_A_performance_candidate_combo_0132.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0132
133,policy_A_performance_candidate,root:dae31|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae31,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009693849261353336,0.01405641881657968,False,False,4.26922,1.1685305045195065,1.16853,0.0129869,0.013636245,0.9478245755524439,0.009299497842238224,0.013189377332446704,0.026176277332446703,44.640820758384116,142.81330532666416,172.98123222706414,177.27231215466148,0.026825622332446702,43.56023841825732,1.354,1.3562,1.2284,0.7755,0.9367296752985209,0.9210501974195815,archive_not_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.08199491457983979,0.1667003914505073,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0133/policy_A_performance_candidate_combo_0133.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0133
134,policy_A_performance_candidate,root:dae31|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae31,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.00969457856202164,0.011215415751169178,True,False,4.29413,1.1685305045195065,1.16853,0.0130001,0.013650105000000001,0.9468621764634142,0.009325546843172673,0.013215426333381155,0.026215526333381155,44.573986028713655,143.02744118269248,173.2406022077186,177.53604362689933,0.026865531333381154,43.49552927202208,1.3563,1.3584,1.2247,0.7736,1.4121681277242502,0.906381732432966,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.08380511683963843,0.16755128824151333,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0134/policy_A_performance_candidate_combo_0134.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0134
135,policy_A_performance_candidate,root:fx76mp140|mid1:dae31|mid2:cst_mid2_seedless_sobol_0237_e583606c|tip:cst_tip_nsga2_g05_child_0102_33bdf605,fx76mp140,dae31,cst_mid2_seedless_sobol_0237_e583606c,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009699259842205904,0.01311599802336891,False,False,2.25019,1.1685305045195065,1.16853,0.0160088,0.01680924,0.7681449926352252,0.022103639711213225,0.025993519201421705,0.04200231920142171,27.820618640504822,229.15749097390722,277.5647904238217,282.8543545495885,0.04280275920142171,27.300354610800262,1.6916,1.3908,1.0154,0.6305,-2.6574649526760172,1.1387638307069012,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.2626297501226513,0.26918690879523915,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0135/policy_A_performance_candidate_combo_0135.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0135
136,policy_A_performance_candidate,root:dae31|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae31,dae21,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009699390152150022,0.015164516396588343,False,False,4.16259,1.1685305045195065,1.16853,0.0127101,0.013345605,0.9684330872176977,0.010056694805899978,0.01394657429610846,0.026656674296108462,43.836319997731195,145.43426923906844,176.1558493690267,180.35547013978453,0.02729217929610846,42.81558067757986,1.3245,1.3036,1.2321,0.8687,1.389897780922006,0.9043483866423645,archive_not_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,,0.049775869776493994,0.10616103995096215,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0136/policy_A_performance_candidate_combo_0136.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0136
137,policy_A_performance_candidate,root:dae21|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae21,dae21,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009711447421232984,0.01722104866700187,False,False,4.56422,1.1685305045195065,1.16853,0.0127745,0.013413224999999999,0.9636994505841681,0.009168164440569235,0.013058043930777717,0.02583254393077772,45.23482114850028,140.93795450347142,170.70973171447605,174.93063127750432,0.026471268930777718,44.143350572849755,1.3121,1.3158,1.2669,0.8384,1.2669157080369182,0.9128119109727089,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,,0.05124814677765074,0.13524752604564572,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0137/policy_A_performance_candidate_combo_0137.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0137
138,policy_A_performance_candidate,root:dae11|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae11,dae31,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009711725815339786,0.013137778935443826,False,False,4.33242,1.1685305045195065,1.16853,0.0128247,0.013465935,0.959877907373663,0.009397727130952674,0.013287606621161154,0.026112306621161152,44.750183178859466,142.46429203471442,172.55849325910177,176.79597970678807,0.026753541621161156,43.677600560938,1.313,1.3523,1.2881,0.8188,1.4735639911513174,0.9023115553364989,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:mixed_actual_sidecar_query_quality;tip:,,0.057946532161364396,0.14890817898615627,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0138/policy_A_performance_candidate_combo_0138.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0138
139,policy_A_performance_candidate,root:dae31|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae31,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009716523429882063,0.014065719411965221,False,False,4.10297,1.1685305045195065,1.16853,0.0127845,0.013423725000000001,0.9627642685024339,0.010105466242391933,0.013995345732600414,0.026779845732600414,43.634698877185734,146.10627159233832,176.96980570777413,181.19400943109287,0.027419070732600415,42.617436452000554,1.3379,1.3402,1.2153,0.8285,1.0532704815402891,0.9112278613839282,archive_not_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.06429398995349495,0.1287078008285526,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0139/policy_A_performance_candidate_combo_0139.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0139
140,policy_A_performance_candidate,root:dae31|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae31,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009717252730550368,0.01122471634655472,True,False,4.12788,1.1685305045195065,1.16853,0.0128,0.01344,0.9616148894808594,0.010134378923249334,0.014024258413457814,0.026824258413457813,43.56245330283767,146.34857960547208,177.26329894073655,181.49262411250547,0.027464258413457815,42.5473168409642,1.3402,1.3424,1.2116,0.8266,1.573206458024755,0.8957058580815765,archive_mission_grade_sidecar,root:full_polar_mission_grade_candidate;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:mixed_actual_sidecar_query_quality;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.06639094085384503,0.13014298861664408,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0140/policy_A_performance_candidate_combo_0140.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0140
141,policy_A_performance_candidate,root:fx76mp140|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0032_70ef8136,fx76mp140,dae21,dae31,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009717861845964071,0.017200316222245358,False,False,2.36216,1.1685305045195065,1.16853,0.0162056,0.01701588,0.7588686847625054,0.021607583650670673,0.025497463140879154,0.041703063140879154,28.02025598388388,227.52480093924964,275.5872104399826,280.9418004402653,0.04251334314087915,27.486205934152792,1.6987,1.3599,1.0625,0.6254,-2.74899961887432,1.143543461351273,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.2584262529145887,0.2791751901395971,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0141/policy_A_performance_candidate_combo_0141.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0141
142,policy_A_performance_candidate,root:dae21|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae21,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009728580698965022,0.01612225168237875,False,False,4.50467,1.1685305045195065,1.16853,0.0128664,0.013509720000000001,0.9567997123322473,0.009319002787773312,0.013208882277981792,0.026075282277981792,44.81372404954651,142.2622935320305,172.3138245300757,176.56508932617314,0.02671860227798179,43.73471682246143,1.3373,1.3673,1.2501,0.7982,0.7436811641957426,0.9373207845931446,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.06836705804917677,0.1509315224503015,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0142/policy_A_performance_candidate_combo_0142.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0142
143,policy_A_performance_candidate,root:dae21|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0032_70ef8136,dae21,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.00972930999963333,0.013281248616968246,False,False,4.52959,1.1685305045195065,1.16853,0.0128773,0.013521165,0.9560061993964151,0.009328230257601941,0.013218109747810423,0.026095409747810425,44.77915908630459,142.3721055751099,172.44683330318546,176.7016996339995,0.026739274747810425,43.700904962472585,1.3395,1.3694,1.2465,0.7963,1.0280079107109705,0.9292533475816563,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.0699567603961751,0.15180802327886533,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0143/policy_A_performance_candidate_combo_0143.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0143
144,policy_A_performance_candidate,root:dae21|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae21,dae21,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.00973412158976171,0.01723034926238741,False,False,4.3979,1.1685305045195065,1.16853,0.0125964,0.013226220000000002,0.9772749514698654,0.010076838497556558,0.01396671798776504,0.02656311798776504,43.99071317823951,144.92384197475602,175.53759929112888,179.6996517593844,0.027192937987765044,42.971837211752,1.2959,1.2998,1.2538,0.8914,1.4282036724763778,0.901712206932913,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,,0.03395816727830673,0.09083461648179192,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0144/policy_A_performance_candidate_combo_0144.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0144
145,policy_A_performance_candidate,root:dae11|mid1:dae31|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae11,dae31,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009734399983868514,0.013147079530829369,False,False,4.16612,1.1685305045195065,1.16853,0.0126223,0.013253415,0.9752195544510707,0.010277482392198303,0.014167361882406783,0.026789661882406782,43.61871044318405,146.15982683174937,177.03467397256463,181.20528421597237,0.02742077688240678,42.6147847499258,1.2968,1.3364,1.275,0.8719,1.6335958318874437,0.8917024051998055,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:mixed_actual_sidecar_query_quality;tip:,,0.04003714091570173,0.10442472551838666,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0145/policy_A_performance_candidate_combo_0145.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0145
146,policy_A_performance_candidate,root:fx76mp140|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0032_70ef8136,fx76mp140,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009734995123696109,0.01610151923762224,False,False,2.30196,1.1685305045195065,1.16853,0.0161889,0.016998345,0.759612466277102,0.021603998513522037,0.025493878003730517,0.04168277800373052,28.03389218479933,227.41412869015906,275.4531597506772,280.80223180327476,0.04249222300373052,27.49986755027897,1.6969,1.3966,1.0456,0.5851,-2.725793647162074,1.1423317240048125,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.26659422359955315,0.2990266096942965,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0146/policy_A_performance_candidate_combo_0146.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0146
147,policy_A_performance_candidate,root:fx76mp140|mid1:dae31|mid2:cst_mid2_seedless_sobol_0377_ed2a45eb|tip:cst_tip_nsga2_g05_child_0032_70ef8136,fx76mp140,dae31,cst_mid2_seedless_sobol_0377_ed2a45eb,cst_tip_nsga2_g05_child_0032_70ef8136,ok,,,top_predicted_profile_proxy,0.009735724424364413,0.013260516172211734,False,False,2.3268,1.1685305045195065,1.16853,0.0162219,0.017032995000000002,0.7580801850789973,0.02186957683303167,0.02575945632324015,0.041981356323240154,27.834510527060512,229.04312108531514,277.4262610044999,282.78623678605595,0.04279245132324015,27.306930740957323,1.6993,1.3988,1.0419,0.5831,-2.756734942778401,1.143947373800093,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,"root:cl_outside_polar_envelope,insufficient_safe_clmax_margin",0.268437345111092,0.30052720677452854,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0147/policy_A_performance_candidate_combo_0147.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0147
148,policy_A_performance_candidate,root:fx76mp140|mid1:dae21|mid2:dae31|tip:cst_tip_nsga2_g05_child_0102_33bdf605,fx76mp140,dae21,dae31,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.009740536014492797,0.017209616817630898,False,False,2.19639,1.1685305045195065,1.16853,0.015857,0.01664985,0.7754984901367721,0.019880630582020848,0.02377051007222933,0.039627510072229324,29.487860892335103,216.20093733747765,261.87129037969675,267.11069735225453,0.04042036007222933,28.909453117968173,1.6825,1.3437,1.0493,0.6786,-2.5401458734641107,1.1326378252331293,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_candidate_not_mission_grade;mid2:full_polar_mission_grade_candidate;tip:full_polar_mission_grade_candidate,actual_sidecar_query_not_mission_grade_sidecar,root:actual_sidecar_query_grade;mid1:actual_sidecar_query_grade;mid2:mixed_actual_sidecar_query_quality;tip:,root:insufficient_safe_clmax_margin,0.24650439275029126,0.235392757997605,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0148/policy_A_performance_candidate_combo_0148.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0148
149,policy_A_performance_candidate,root:dae21|mid1:dae31|mid2:cst_mid2_nsga2_g02_child_0106_7ea30168|tip:cst_tip_nsga2_g05_child_0102_33bdf605,dae21,dae31,cst_mid2_nsga2_g02_child_0106_7ea30168,cst_tip_nsga2_g05_child_0102_33bdf605,ok,,,top_predicted_profile_proxy,0.00975125486749375,0.01613155227776429,False,False,4.33839,1.1685305045195065,1.16853,0.0126823,0.013316415000000002,0.9706390316720345,0.010169873569944556,0.014059753060153037,0.026742053060153037,43.69636474398721,145.9000812161901,176.72005961263335,180.91049481778373,0.027376168060153038,42.68422453982313,1.3211,1.3515,1.2371,0.8512,0.8593323459623828,0.9275734282218857,archive_not_mission_grade_sidecar,root:full_polar_candidate_not_mission_grade;mid1:full_polar_mission_grade_candidate;mid2:full_polar_candidate_not_mission_grade;tip:full_polar_mission_grade_candidate,actual_sidecar_query_grade_sidecar,root:actual_sidecar_query_grade;mid1:mixed_actual_sidecar_query_quality;mid2:;tip:,,0.05070747302784083,0.11275566131969639,True,False,True,False,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_inputs/policy_A_performance_candidate/combo_0149/policy_A_performance_candidate_combo_0149.avl,/Volumes/Samsung SSD/hpa-mdo/output/phase9_smooth_geometry_combo_reoptimization/avl_runs/policy_A_performance_candidate/combo_0149
