case_id,variant,eta,y_m,chord_m,cl,airfoil_id,Re,profile_cd_station,profile_lookup_status
policy_C_conservative_baseline,raw,0.9954187198943351,17.0875,0.6468,0.3118,clarkysm,270991.3180950252,0.009110156134410054,interp_clean_nearest_re
policy_C_conservative_baseline,raw,0.9994906887909328,17.1574,0.646,0.1089,clarkysm,270656.1402124092,0.012435728508853428,interp_clean_nearest_re
policy_C_conservative_baseline,raw,1.0,17.166142909,0.645933854,0.1089,clarkysm,270628.4268671298,0.012435728508853428,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.0,0.0,1.256772717,1.2819,cst_root_nsga2_g05_child_0019_00cc4dca,526553.0227670006,0.010920621351769143,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.000658272511181038,0.0113,1.2561,1.2819,cst_root_nsga2_g05_child_0019_00cc4dca,526271.1729424259,0.010920621351769143,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.005912801759723483,0.1015,1.2506,1.2755,cst_root_nsga2_g05_child_0019_00cc4dca,523966.8249994409,0.010878233646453798,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.01636943147273201,0.281,1.2396,1.2809,cst_root_nsga2_g05_child_0019_00cc4dca,519358.12911347125,0.011347232774479485,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.03193495492295974,0.5482,1.2233,1.289,cst_root_nsga2_g05_child_0019_00cc4dca,512528.87975517043,0.011409351924103545,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.05244626033772465,0.9003,1.2018,1.2994,cst_root_nsga2_g05_child_0019_00cc4dca,503520.97415986576,0.011489109844608512,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.077716934262533,1.3341,1.1753,1.3119,cst_root_nsga2_g05_child_0019_00cc4dca,492418.2067982113,0.011612983543592548,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.10750230903836173,1.8454,1.144,1.3265,cst_root_nsga2_g05_child_0019_00cc4dca,479304.3721408607,0.012069834743259617,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.14151111364256438,2.4292,1.1084,1.3437,cst_root_nsga2_g05_child_0019_00cc4dca,464388.95636444946,0.012207478772742935,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.1762014924397598,3.0247,1.0792,1.3545,cst_root_nsga2_g05_child_0019_00cc4dca,452154.9636489658,0.012860209914152071,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.21078118824834954,3.6183,1.0585,1.3564,cst_root_nsga2_g05_child_0019_00cc4dca,443482.23593627725,0.012873776370760676,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.24797649784030468,4.2568,1.0361,1.3591,cst_root_nsga2_g05_child_0019_00cc4dca,434097.25522302964,0.012893055019625534,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.2874262451475435,4.934,1.0124,1.362,cst_mid1_nsga2_g06_child_0001_a86879e2,424167.610450531,0.011808027399559955,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.3287576032610786,5.6435,0.9875,1.3651,cst_mid1_nsga2_g06_child_0001_a86879e2,413735.19885410846,0.012417823498110707,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.37770278590659256,6.4837,0.9704,1.3564,cst_mid1_nsga2_g06_child_0001_a86879e2,406570.77161319176,0.012376875750750376,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.4340695542091388,7.4513,0.9615,1.3343,cst_mid1_nsga2_g06_child_0001_a86879e2,402841.91766908887,0.012238305074806206,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.491263532216001,8.4331,0.9525,1.307,cst_mid1_nsga2_g06_child_0001_a86879e2,399071.16648965905,0.012065116023817492,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.5430806471448093,9.3226,0.948,1.2526,cst_mid1_nsga2_g06_child_0001_a86879e2,397185.7908999441,0.011851047992068028,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.5890140874161588,10.1111,0.948,1.1757,clarkysm,397185.7908999441,0.014085003329481857,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.6342892551763271,10.8883,0.948,1.0972,clarkysm,397185.7908999441,0.012678412541577392,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.6784575930504388,11.6465,0.948,1.0221,clarkysm,397185.7908999441,0.011542009823423448,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.7213909417885296,12.3835,0.948,0.9639,clarkysm,397185.7908999441,0.010604950092417723,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.7626523948566295,13.0918,0.948,0.9214,clarkysm,397185.7908999441,0.009926777692736935,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.801554552641293,13.7596,0.948,0.8794,clarkysm,397185.7908999441,0.00928678352177714,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.8414470319029544,14.4444,0.9211,0.8469,clarkysm,385915.43459698156,0.009031229601623699,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.8814967975168451,15.1319,0.8708,0.8143,clarkysm,364841.12522750144,0.008745266476654663,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.9138628335533217,15.6875,0.7941,0.789,clarkysm,332705.94573169365,0.009028953491508868,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.9388946652395599,16.1172,0.6976,0.7757,clarkysm,292275.1136411403,0.009189480131782805,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.9593418910293425,16.4682,0.653,0.7185,clarkysm,273588.94668529904,0.009589668987944434,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.9752452888658402,16.7412,0.6499,0.6145,clarkysm,272290.1323901621,0.009302502373029849,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.9873097346238572,16.9483,0.6475,0.4814,clarkysm,271284.59874231415,0.009282726598815048,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.9954187198943351,17.0875,0.6459,0.3115,clarkysm,270614.24297708215,0.009109700633027377,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,0.9994906887909328,17.1574,0.6451,0.1088,clarkysm,270279.0650944662,0.012437348482003846,interp_clean_nearest_re
policy_C_conservative_baseline,monotone,1.0,17.166142909,0.645003981,0.1088,clarkysm,270238.83578807756,0.012437348482003846,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.0,0.0,1.256772717,1.2892,cst_root_nsga2_g05_child_0019_00cc4dca,526553.0227670006,0.010983149087909724,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.000658272511181038,0.0113,1.2564,1.2892,cst_root_nsga2_g05_child_0019_00cc4dca,526396.8646484069,0.010983149087909724,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.005912801759723483,0.1015,1.2536,1.2809,cst_root_nsga2_g05_child_0019_00cc4dca,525223.742059251,0.010912055908462212,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.01636943147273201,0.281,1.2481,1.2831,cst_root_nsga2_g05_child_0019_00cc4dca,522919.39411626605,0.010930899883737456,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.03193495492295974,0.5482,1.2398,1.2869,cst_root_nsga2_g05_child_0019_00cc4dca,519441.9235841252,0.011393246959386196,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.05244626033772465,0.9003,1.2288,1.2923,cst_root_nsga2_g05_child_0019_00cc4dca,514833.2276981553,0.011434659725802238,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.077716934262533,1.3341,1.2154,1.299,cst_root_nsga2_g05_child_0019_00cc4dca,509218.99816433765,0.011486042232281397,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.10750230903836173,1.8454,1.1995,1.3066,cst_root_nsga2_g05_child_0019_00cc4dca,502557.3377473449,0.011544326866496566,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.14151111364256438,2.4292,1.1814,1.3148,cst_root_nsga2_g05_child_0019_00cc4dca,494973.9381531581,0.011633945141958087,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.1762014924397598,3.0247,1.1627,1.3206,cst_root_nsga2_g05_child_0019_00cc4dca,487139.1551470095,0.01167586833868917,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.21078118824834954,3.6183,1.1437,1.3233,cst_root_nsga2_g05_child_0019_00cc4dca,479178.68043487985,0.012054898883626644,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.24797649784030468,4.2568,1.1233,1.3253,cst_root_nsga2_g05_child_0019_00cc4dca,470631.64442817215,0.012064233795897251,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.2874262451475435,4.934,1.1017,1.326,cst_mid1_nsga2_g06_child_0001_a86879e2,461581.8415975404,0.011657885069463391,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.3287576032610786,5.6435,1.079,1.3248,cst_mid1_nsga2_g06_child_0001_a86879e2,452071.1691783119,0.011653004805661563,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.37770278590659256,6.4837,1.0515,1.3192,cst_mid1_nsga2_g06_child_0001_a86879e2,440549.42946338735,0.011630230241253033,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.4340695542091388,7.4513,1.0194,1.3058,cst_mid1_nsga2_g06_child_0001_a86879e2,427100.4169234209,0.011575733962132625,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.491263532216001,8.4331,0.9868,1.2846,cst_mid1_nsga2_g06_child_0001_a86879e2,413441.91820681945,0.011962791595117261,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.5430806471448093,9.3226,0.9565,1.2394,cst_mid1_nsga2_g06_child_0001_a86879e2,400747.055902739,0.011805740519798736,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.5890140874161588,10.1111,0.9289,1.1724,clarkysm,389183.41895248735,0.014024017007328617,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.6342892551763271,10.8883,0.9017,1.0994,clarkysm,377787.37094354385,0.01299762778047009,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.6784575930504388,11.6465,0.8751,1.0262,clarkysm,366642.7063465623,0.011780997411205064,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.7213909417885296,12.3835,0.8484,0.9714,clarkysm,355456.14451425377,0.011179564937025249,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.7626523948566295,13.0918,0.8218,0.9363,clarkysm,344311.4799172722,0.010572838333140714,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.801554552641293,13.7596,0.7968,0.9041,clarkysm,333837.1710855226,0.010248661943947295,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.8414470319029544,14.4444,0.7701,0.8715,clarkysm,322650.6092532141,0.009822093830896673,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.8814967975168451,15.1319,0.7422,0.8345,clarkysm,310961.2805969815,0.009399447051675284,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.9138628335533217,15.6875,0.7189,0.7915,clarkysm,301199.2247657909,0.009292492838394388,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.9388946652395599,16.1172,0.6999,0.7401,clarkysm,293238.75005366124,0.008973379732279827,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.9593418910293425,16.4682,0.6828,0.6736,clarkysm,286074.32281274453,0.008685474296436842,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.9752452888658402,16.7412,0.668,0.5851,clarkysm,279873.5319843488,0.008541106764954837,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.9873097346238572,16.9483,0.6568,0.463,clarkysm,275181.041627725,0.008431600013731586,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.9954187198943351,17.0875,0.6493,0.3018,clarkysm,272038.7489782001,0.009094972754987484,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,0.9994906887909328,17.1574,0.6455,0.1058,clarkysm,270446.6540357742,0.012485947676516387,interp_clean_nearest_re
policy_C_conservative_baseline,smooth_monotone,1.0,17.166142909,0.645003981,0.1058,clarkysm,270238.83578807756,0.012485947676516387,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.0,0.0,1.3,1.1599,fx76mp140,544664.0592509782,0.009353600256347417,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.027581818181818183,0.4551,1.3,1.1599,fx76mp140,544664.0592509782,0.009353600256347417,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.08267272727272727,1.3641,1.3,1.1576,fx76mp140,544664.0592509782,0.009353097508962642,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.13753939393939393,2.2694,1.3,1.1552,fx76mp140,544664.0592509782,0.00935257290299592,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.19203030303030302,3.1685,1.3,1.1519,fx76mp140,544664.0592509782,0.009351851569791677,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.24598787878787878,4.0588,1.3,1.1474,fx76mp140,544664.0592509782,0.009350867933604073,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.29619999999999996,4.8873,1.2839,1.1462,fx76mp140,537918.6043633316,0.009350605630620712,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.34258181818181815,5.6526,1.252,1.1493,fx76mp140,524553.386294019,0.009351283246661062,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.3881151515151515,6.4039,1.2207,1.1513,fx76mp140,511439.55163666845,0.009351720418299996,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.43267272727272726,7.1391,1.19,1.1526,fx76mp140,498577.10039127996,0.009352004579865304,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.478569696969697,7.8964,1.1572,1.1528,fx76mp140,484834.80720402463,0.009352048297029198,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.5255878787878788,8.6722,1.1223,1.1517,fx76mp140,470212.6720749022,0.009351807852627783,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.5711212121212121,9.4235,1.0884,1.1494,clarkysm,456009.5092990498,0.013292933595855157,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.6150424242424242,10.1482,1.0558,1.1452,clarkysm,442351.0105824483,0.013201917528344213,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.6567272727272727,10.836,1.0165,1.1411,clarkysm,425885.3970989379,0.013113068510059719,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.6960969696969697,11.4856,0.971,1.1378,clarkysm,406822.15502515365,0.013424803694045945,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.7335515151515152,12.1036,0.9277,1.1309,clarkysm,388680.6521285634,0.01354737338402061,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.7689939393939393,12.6884,0.8868,1.1187,clarkysm,371544.6828798211,0.013350867947896004,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.8023333333333333,13.2385,0.8483,1.0969,clarkysm,355414.24727892684,0.01327053918008104,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.8325636363636363,13.7373,0.7988,1.0516,clarkysm,334675.1157920626,0.012859841611448316,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.8597090909090909,14.1852,0.7398,0.9864,clarkysm,309955.7469491336,0.011913403207871438,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.884630303030303,14.5964,0.6856,0.9091,clarkysm,287247.4454019005,0.010529724439980933,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.907260606060606,14.9698,0.6365,0.8231,clarkysm,266675.9028563443,0.010234692792454047,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.9275333333333333,15.3043,0.5924,0.7311,clarkysm,248199.22207713805,0.009648713100507567,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.9453939393939395,15.599,0.5536,0.6354,clarkysm,231943.0947702627,0.009331531430116172,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.9607939393939393,15.8531,0.5202,0.5385,clarkysm,217949.41817104525,0.010509147675445031,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.9736969696969696,16.066,0.4921,0.4424,clarkysm,206176.29504415873,0.010667766562133444,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.984060606060606,16.237,0.4696,0.348,clarkysm,196749.41709558413,0.010741419001169226,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.9918545454545455,16.3656,0.4527,0.2542,clarkysm,189668.7843253214,0.011417903567882344,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.9970666666666667,16.4516,0.4414,0.1572,clarkysm,184934.3967333706,0.013729336101979904,interp_clean_nearest_re
old_fx_clark_baseline,raw,0.9996727272727272,16.4946,0.4357,0.0538,clarkysm,182546.25431973167,0.01635474584443318,interp_clean_nearest_re
old_fx_clark_baseline,raw,1.0,16.5,0.435,0.0538,clarkysm,182252.9736724427,0.01635474584443318,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.0,0.0,1.3,1.1631,fx76mp140,544664.0592509782,0.009354299730969714,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.0011696969696969699,0.0193,1.3,1.1631,fx76mp140,544664.0592509782,0.009354299730969714,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.010478787878787879,0.1729,1.3,1.1596,fx76mp140,544664.0592509782,0.009353534680601577,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.02894545454545455,0.4776,1.3,1.1583,fx76mp140,544664.0592509782,0.00935325051903627,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.05624848484848485,0.9281,1.3,1.1571,fx76mp140,544664.0592509782,0.009352988216052908,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.09192727272727272,1.5168,1.3,1.1557,fx76mp140,544664.0592509782,0.009352682195905654,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.13535757575757576,2.2334,1.3,1.1537,fx76mp140,544664.0592509782,0.009352245024266717,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.1858121212121212,3.0659,1.3,1.1507,fx76mp140,544664.0592509782,0.009351589266808315,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.2424181818181818,3.9999,1.3,1.146,fx76mp140,544664.0592509782,0.009350561913456817,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.30112727272727274,4.9686,1.2805,1.1449,fx76mp140,536494.0983622136,0.009350321469055404,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.36060000000000003,5.9499,1.2396,1.1489,fx76mp140,519358.12911347125,0.009351195812333273,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.4227757575757575,6.9758,1.1968,1.1514,fx76mp140,501426.11239351594,0.009351742276881942,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.4849575757575757,8.0018,1.1524,1.1518,fx76mp140,482823.73990832875,0.009351829711209729,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.5460424242424242,9.0097,1.1071,1.1495,fx76mp140,463844.29230519844,0.010141564633549914,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.6066060606060606,10.009,1.0621,1.144,clarkysm,444990.5364080492,0.013175912937626797,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.6688969696969697,11.0368,1.0024,1.1387,clarkysm,419977.88691783114,0.013061059328624895,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.7316909090909092,12.0729,0.9299,1.1308,clarkysm,389602.3913057574,0.01331102479613795,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.7905454545454546,13.044,0.8619,1.1072,clarkysm,361112.2712833985,0.013423684499406655,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.841690909090909,13.8879,0.7789,1.0366,clarkysm,326337.56596199,0.012618597779200621,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.8846727272727273,14.5971,0.6855,0.9199,clarkysm,287205.5481665735,0.010739521941670572,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.921678787878788,15.2077,0.6052,0.7767,clarkysm,253562.0681989938,0.00989572761921467,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.9520727272727272,15.7092,0.5391,0.618,clarkysm,225867.99564784794,0.009305732538559115,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.975339393939394,16.0931,0.4886,0.4534,clarkysm,204709.89180771378,0.01065918418046614,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.9910727272727272,16.3527,0.4544,0.286,clarkysm,190381.03732588037,0.011161204057412432,interp_clean_nearest_re
old_fx_clark_baseline,monotone,0.9990060606060606,16.4836,0.4372,0.102,clarkysm,183174.71284963665,0.015283656889476204,interp_clean_nearest_re
old_fx_clark_baseline,monotone,1.0,16.5,0.435,0.102,clarkysm,182252.9736724427,0.015283656889476204,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.0,0.0,1.3,1.1573,fx76mp140,544664.0592509782,0.009353031933216802,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.0011696969696969699,0.0193,1.2996,1.1573,fx76mp140,544496.4703096702,0.009353031933216802,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.010478787878787879,0.1729,1.2968,1.1545,fx76mp140,543323.3477205143,0.009352419892922292,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.02894545454545455,0.4776,1.2912,1.1547,fx76mp140,540977.1025422023,0.009352463610086187,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.05624848484848485,0.9281,1.2828,1.1557,fx76mp140,537457.7347747344,0.009352682195905654,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.09192727272727272,1.5168,1.2719,1.1572,fx76mp140,532890.9361240917,0.009353010074634856,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.13535757575757576,2.2334,1.2587,1.1588,fx76mp140,527360.5010609279,0.009353359811946004,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.1858121212121212,3.0659,1.2433,1.1601,fx76mp140,520908.32682057016,0.009353643973511312,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.2424181818181818,3.9999,1.226,1.1613,fx76mp140,513660.1051089994,0.009353906276494671,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.30112727272727274,4.9686,1.2061,1.1615,fx76mp140,505322.55527892674,0.009353949993658565,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.36060000000000003,5.9499,1.1838,1.1606,fx76mp140,495979.47180100606,0.009353753266421044,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.4227757575757575,6.9758,1.1604,1.1592,fx76mp140,486175.5187344886,0.00935344724627379,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.4849575757575757,8.0018,1.1341,1.1567,fx76mp140,475156.545843488,0.009352900781725121,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.5460424242424242,9.0097,1.1051,1.1523,fx76mp140,463006.3475986584,0.01014900854499511,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.6066060606060606,10.009,1.0764,1.1454,clarkysm,450981.84105980996,0.013206251626797113,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.6688969696969697,11.0368,1.0401,1.1356,clarkysm,435773.1446361096,0.012993880802604909,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.7316909090909092,12.0729,0.9973,1.1189,clarkysm,417841.1279161542,0.012682873452334554,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.7905454545454546,13.044,0.9571,1.0846,clarkysm,400998.4393147009,0.012459043290643058,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.841690909090909,13.8879,0.8732,1.0157,clarkysm,365846.6588753493,0.011620753692392958,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.8846727272727273,14.5971,0.7542,0.9174,clarkysm,315988.94883622136,0.010466233662161971,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.921678787878788,15.2077,0.6518,0.7879,clarkysm,273086.1798613751,0.00996372329375625,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.9520727272727272,15.7092,0.5677,0.6358,clarkysm,237850.6049513695,0.009332422777788205,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.975339393939394,16.0931,0.5033,0.4703,clarkysm,210868.78540078254,0.010645998521359099,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.9910727272727272,16.3527,0.4597,0.2969,clarkysm,192601.59079821128,0.011073215860427461,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,0.9990060606060606,16.4836,0.4378,0.1056,clarkysm,183426.09626159866,0.015203658544292694,interp_clean_nearest_re
old_fx_clark_baseline,smooth_monotone,1.0,16.5,0.435,0.1056,clarkysm,182252.9736724427,0.015203658544292694,interp_clean_nearest_re
