station_index,y_m,main_x_m,rear_x_m,quarter_chord_x_m,elastic_axis_x_m,aero_chord_m,spar_separation_m,spar_sep_over_chord,spar_pair_delta_z_change_m,direct_spar_pair_rotation_deg,elastic_axis_quarter_chord_projection_deg,conservative_bounded_physical_projection_deg,bounded_projection_lever_m
45.0,13.1662557972,0.204554776466,0.571794852781,0.2047636274835536,0.3881748146235,0.8190545099342144,0.36724007631499994,0.4483707395060877,0.0010088185073924838,0.15739267336227544,0.15739267336227544,0.09409384455616601,0.6142908824506608
46.0,13.4622273057,0.200147394995,0.562111083304,0.20198979652387575,0.3811292391495,0.807959186095503,0.36196368830899994,0.44799749113343806,0.0003626000793392481,0.05739649561199292,0.05739649561199292,0.034284655421824344,0.6059693895716273
47.0,13.7583403946,0.19777474858,0.555884959174,0.19921463867939473,0.376829853877,0.7968585547175789,0.35811021059400006,0.4494024798678616,0.0008619113886766949,0.13790109320296112,0.13790109320295474,0.08263089328370211,0.5976439160381842
48.0,14.0545570527,0.196990868225,0.550439497713,0.19643851018927663,0.373715182969,0.7857540407571065,0.35344862948800004,0.44982095051962784,0.0015638237483319717,0.2535019477839328,0.2535019477839328,0.15204128471194692,0.5893155305678299
49.0,14.3511767159,0.193587334681,0.54122008069,0.19345554079745364,0.3674037076855,0.7738221631898146,0.34763274600900007,0.4492411338750032,0.00035223174142873237,0.05805375218475255,0.05805375218475891,0.03477351890660009,0.5803666223923609
50.0,14.6480711625,0.190257139643,0.532659559882,0.19045378090494,0.3614583497625,0.76181512361976,0.34240242023899997,0.44945605518052323,0.00017314064222279102,0.028972421424778405,0.028972421424784768,0.017362441271861696,0.57136134271482
51.0,14.9450054848,0.187449645467,0.524466950695,0.18745161784800782,0.355958298081,0.7498064713920313,0.33701730522800005,0.4494723879914245,0.0006087396199950801,0.10349074832765696,0.10349074832765696,0.06202168827252508,0.5623548535440235
52.0,15.2419594295,0.184498558298,0.516054775115,0.18444925639823265,0.3502766667065,0.7377970255929306,0.331556216817,0.44938676264050376,0.0007652644297990452,0.1322440719068999,0.13224407190689355,0.07923840399518056,0.553347769194698
53.0,15.538924608,0.181570402489,0.507712146757,0.18136358127556199,0.34464127462300004,0.7254543251022479,0.326141744268,0.4495689569733181,0.0010468871151421144,0.1839139219980487,0.1839139219980487,0.11024289603054689,0.544090743826686
54.0,15.8362435476,0.177955814182,0.498192233238,0.1780808161246621,0.33807402371,0.7123232644986484,0.320236419056,0.44956613803901335,0.00035956135673304024,0.06433165728092148,0.06433165728090876,0.03856179000546989,0.5342424483739863
55.0,16.13360749,0.174770312342,0.489003583589,0.1747975540877457,0.3318869479655,0.6991902163509828,0.31423327124699996,0.44942458275082564,0.000560075128265447,0.10212129018547236,0.10212129018547236,0.06119446584069529,0.5243926622632371
56.0,16.4309712047,0.171605904206,0.479878473406,0.17120641240246098,0.325742188806,0.6848256496098439,0.3082725692,0.4501475220380951,0.001159499455516133,0.21550445450341518,0.21550445450341518,0.12934545180363452,0.5136192372073829
57.0,16.7286424565,0.167162145917,0.467843045961,0.16717547243255454,0.317502595939,0.6687018897302182,0.30068090004400005,0.44964864712032904,0.0005876094077064131,0.11197085082079039,0.11197085082079675,0.06713011019346171,0.5015264172976637
58.0,17.0263387775,0.163081402376,0.456255502578,0.163144192985995,0.30966845247700003,0.65257677194398,0.293174100202,0.4492561071836117,0.000982736169463816,0.1920579749552207,0.1920579749552207,0.11504456718986283,0.489432578957985
59.0,17.324040695,0.15912409342,0.445161002503,0.1612510225,0.3021425479615,0.64500409,0.286036909083,0.44346526404662023,0.0023003658782514425,0.3718582699557508,0.3718582699557698,0.27245359581368916,0.4837530675
