y_m,main_x_m,rear_x_m,main_loaded_z_m,rear_loaded_z_m,elastic_twist_deg,trim_alpha_deg,base_incidence_deg,alpha_eff_deg
13.4622273057,0.200147394995,0.562111083304,0.6469921664614631,0.39830995460040236,0.06324984125783255,-1.606662,0.0,-1.5434121587421674
13.7583403946,0.19777474858,0.555884959174,0.6618261482911494,0.4111193598924261,0.14380973822713064,-1.606662,0.0,-1.4628522617728694
14.0545570527,0.196990868225,0.550439497713,0.6768253381337361,0.4268940911139681,0.25958549236246287,-1.606662,0.0,-1.3470765076375373
14.3511767159,0.193587334681,0.54122008069,0.6975063150617324,0.44851222585116113,0.06443719124751893,-1.606662,0.0,-1.542224808752481
14.6480711625,0.190257139643,0.532659559882,0.7216420156040158,0.47623646904423855,0.035737797440092825,-1.606662,0.0,-1.5709242025599073
14.9450054848,0.187449645467,0.524466950695,0.7471618290428972,0.5071831150008923,0.11077206687153617,-1.606662,0.0,-1.4958899331284639
15.2419594295,0.184498558298,0.516054775115,0.774619298572492,0.5406813464412911,0.14013523051111748,-1.606662,0.0,-1.4665267694888826
15.538924608,0.181570402489,0.507712146757,0.8040832586230349,0.576933270533177,0.19253704039840125,-1.606662,0.0,-1.4141249596015988
15.8362435476,0.177955814182,0.498192233238,0.8393220354094106,0.6181502420241437,0.07371555683195655,-1.606662,0.0,-1.5329464431680435
16.13360749,0.174770312342,0.489003583589,0.8768410109891982,0.6627603972254636,0.11250365511814585,-1.606662,0.0,-1.4941583448818543
16.4309712047,0.171605904206,0.479878473406,0.9165196985547173,0.7100766656162334,0.22708084845524806,-1.606662,0.0,-1.379581151544752
16.7286424565,0.167162145917,0.467843045961,0.9612589375486653,0.7611814460183718,0.12484561349239261,-1.606662,0.0,-1.4818163865076075
17.0263387775,0.163081402376,0.456255502578,1.0079744200843188,0.8152624521347827,0.20661653727151322,-1.606662,0.0,-1.4000454627284868
17.324040695,0.15912409342,0.445161002503,1.0563179589214897,0.8719131377377412,0.3887211412179584,-1.606662,0.0,-1.2179408587820415
