component,station_index,y_m,main_x_m,rear_x_m,quarter_chord_x_m,elastic_axis_x_m,aero_chord_m,spar_separation_m,spar_sep_over_chord,spar_pair_delta_z_change_m,direct_spar_pair_rotation_deg,elastic_axis_quarter_chord_projection_deg,conservative_bounded_physical_projection_deg,bounded_projection_lever_m
self_weight_only,27.0,7.86621751827,0.251646045689,0.704217469948,0.25139878120546444,0.47793175781850006,1.0055951248218578,0.45257142425900004,0.45005331975846,-0.00062923292176012,-0.07966116635830511,-0.0796611663583083,-0.047802382877719075,0.7541963436163933
self_weight_only,28.0,8.15895381586,0.249019013834,0.696572795137,0.24896729989163566,0.4727959044855,0.9958691995665426,0.447553781303,0.44941020517333014,-0.0008241822855584724,-0.10551159459385268,-0.10551159459385268,-0.06322402897349493,0.7469018996749069
self_weight_only,29.0,8.4518473304,0.246565517412,0.690097203495,0.24653451272650218,0.4683313604535,0.9861380509060087,0.44353168608300003,0.44976632397006466,-0.0008044381126511568,-0.10391784767878934,-0.10391784767879252,-0.06231837488575912,0.7396035381795065
self_weight_only,30.0,8.7448801413,0.244320548839,0.683384059615,0.24410056855931866,0.463852304227,0.9764022742372747,0.43906351077600003,0.4496748137123896,-0.0005968028747379284,-0.0778799969149475,-0.07787999691495068,-0.04669424922585487,0.7323017056779559
self_weight_only,31.0,9.03824331793,0.241810257528,0.676368386581,0.2416136717292517,0.4590893220545,0.9664546869170068,0.43455812905299995,0.44964149373546075,-0.0003329120661009488,-0.04389390355334062,-0.04389390355334698,-0.026315363777241894,0.7248410151877551
self_weight_only,32.0,9.33218947817,0.238703967553,0.668911298281,0.23904019019901987,0.453807632917,0.9561607607960795,0.43020733072800005,0.4499320076362665,-0.00010566484974061652,-0.014072632842016373,-0.014072632842019553,-0.0084423040384509,0.7171205705970596
self_weight_only,33.0,9.62626640464,0.236361317427,0.66192161111,0.23646556381805273,0.4491414642685,0.9458622552722109,0.425560293683,0.4499178303298798,9.131307062759664e-05,0.012294035789311333,0.012294035789317695,0.007375074616885819,0.7093966914541582
self_weight_only,34.0,9.92045559687,0.233944030002,0.654655293506,0.2338899545568888,0.44429966175400004,0.9355598182275552,0.420711263504,0.44968932537210665,0.0002043511434975942,0.02783014897858617,0.02783014897859253,0.01668656206610318,0.7016698636706664
self_weight_only,35.0,10.2147453808,0.231268035094,0.647378488049,0.23131346462124405,0.43932326157150003,0.9252538584849762,0.416110452955,0.4497257148825568,0.00018921174587743783,0.026053259774916036,0.026053259774922396,0.015622428525970681,0.6939403938637322
self_weight_only,36.0,10.5091260236,0.228247818014,0.639961941241,0.22873617922147893,0.4341048796275,0.9149447168859157,0.4117141232270001,0.44998797810243724,8.236487221688349e-05,0.01146222397768644,0.0114622239776928,0.00687715071508858,0.6862085376644368
self_weight_only,37.0,10.8036453866,0.225822650033,0.631925389779,0.22615767933443395,0.42887401990600005,0.9046307173377358,0.40610273974600003,0.4489154877927776,-4.252033366275443e-05,-0.0059990623431522725,-0.0059990623431522725,-0.0035907626725212444,0.6784730380033018
self_weight_only,38.0,11.0983166214,0.223782480708,0.624677057848,0.2235778498186163,0.424229769278,0.8943113992744652,0.40089457714,0.4482717960044306,-0.0001212150369357401,-0.017324030341940973,-0.017324030341940973,-0.010354499130043777,0.670733549455849
self_weight_only,39.0,11.3931052182,0.221228536683,0.617565122626,0.22099699280531718,0.41939682965450004,0.8839879712212687,0.39633658594300003,0.4483506550382619,-0.0001338221909717996,-0.019345795287244654,-0.019345795287244654,-0.011564933601462449,0.6629909784159516
