airfoil_id,zone,source_category,reference_alias,cst_coefficients_available,cst_upper_coefficients,cst_lower_coefficients,cst_te_thickness,coordinate_path,geometry_hash,generation_index,candidate_role,screening_quality,score,screening_rank_by_score_in_zone,screening_per_zone_top_k_rank,screening_pareto_front,mean_cd,cd_p90,safe_clmax,stall_margin_cl,mean_cm,alpha_L0,cl_alpha,roughness_sensitivity,convergence_pass_rate,archive_source_quality,archive_issues,actual_sidecar_query_quality,actual_sidecar_query_zones,actual_best_weighted_mean_cd_at_work_points,actual_min_clmax_margin,repaired_archive_source_quality,repaired_actual_sidecar_query_quality,repair_worthy_flag,repair_worthy_rank,phase7_1_repair_classification,tier1_minimum_high_value,tier2_recommended_reusable,tier3_exhaustive_current_set,inclusion_reason,notes
cst_mid1_nsga2_g05_child_0051_2f3ab041,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0051_2f3ab041.dat,35554d443810ed08,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.05700953568163804,180,,false,0.025534022886300564,0.04378303885580839,1.615408008957984,0.04963300895798417,-0.09993670096731871,-13.394978767123103,,0.009215202795346086,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0052_4ab4440a,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0052_4ab4440a.dat,9dd3a75e331d3cfa,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.13483363719457064,580,,false,0.03252615985210948,0.06626257296828765,1.5877205339138107,0.021945533913810822,-0.11588131919684481,-17.58896929954285,,0.020150147751956806,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0053_e3b080bf,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0053_e3b080bf.dat,883132b97a31b464,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.10866963841679772,398,,false,0.0407081227563965,0.08385692070231449,1.613887692152551,0.048112692152550984,-0.114881556197708,-21.24639654512751,,0.025723829627044625,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0054_66b7884b,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0054_66b7884b.dat,d59ba4b7d06ee483,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1297423035960104,545,,false,0.048539130568572536,0.08592735298719605,1.549761997203355,-0.01601300279664497,-0.11035364742036331,-6.506460777713222,,0.06246212362929957,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0055_72be3917,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0055_72be3917.dat,85276efb16a3ffb4,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.055427811069603705,174,,false,0.026864383226840906,0.050075317695688945,1.618003439510804,0.05222843951080414,-0.10281959173030235,-11.529016248112379,,0.01294253793578817,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0056_459b96e9,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0056_459b96e9.dat,8eaeaada825ae90a,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.060619821345589096,195,,false,0.02655073098836702,0.0547884978249522,1.6168723217170047,0.05109732171700476,-0.12345811855867,-12.741015926548915,,0.012888301893673994,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0057_d9e1ab59,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0057_d9e1ab59.dat,7ff778808907c756,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.12246411327803876,485,,false,0.027807851132589167,0.04626549313416868,1.5862692721931626,0.020494272193162688,-0.10870054966953434,-17.728218331201308,,0.009436916613102492,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0058_291a04c9,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0058_291a04c9.dat,33d9522118847b7f,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.15978053625820962,738,,false,0.03612309246259181,0.06903861977283753,1.5769258519226372,0.011150851922637317,-0.11810767616318237,-25.175661730619506,,0.015605511952776801,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0059_2d14a8ff,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0059_2d14a8ff.dat,88480f164f39253d,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.15160909517915155,696,,false,0.03212587521054743,0.06023072327456671,1.4667864968399815,-0.09898850316001839,-0.12198613801895244,-23.51656627744766,,0.01754054969016131,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0060_55ef623d,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0060_55ef623d.dat,b5478be81bd2fe95,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.13780533258081284,605,,false,0.03418465283393616,0.07504175792063353,1.5774429521841047,0.011667952184104768,-0.09577613030129857,-17.120888644480715,,0.021533481005130604,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0061_d196e42b,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0061_d196e42b.dat,685332c1f9c579e2,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.08261621403324423,276,,false,0.02398033010175602,0.0349990158882456,1.5688105116273414,0.003035511627341503,-0.10119943329404264,-6.2841769419547395,,0.013278465922353527,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0062_0b9dcc66,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0062_0b9dcc66.dat,cccd401abea79c31,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.18562444211838153,831,,false,0.04273804171886386,0.08836479595490275,1.5386095820445065,-0.02716541795549343,-0.10738990407237399,-28.759892051826238,,0.029798849911525066,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0063_8b9ebddc,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0063_8b9ebddc.dat,bd7d23f676ffcdab,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.05818716129237018,182,,false,0.029660713648725304,0.06971547991715836,1.6160810898028082,0.05030608980280826,-0.14574235377294886,-8.239947462246425,,0.027651931761265316,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0064_367c0918,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0064_367c0918.dat,13ef0bec1da2502b,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.21137413812710676,906,,false,0.0515408495175127,0.07910562426550168,1.5023958200836185,-0.06337917991638142,-0.12812031284021325,-38.69872722554107,,0.00021252118322324237,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0065_2ead00c7,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0065_2ead00c7.dat,8f068198e2977b3d,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.13917945264188353,620,,false,0.03220949305013246,0.055781849950206006,1.5543286223641177,-0.011446377635882188,-0.10263241300097774,-21.656471901692306,,0.003621987763699621,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0066_bf27b5de,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0066_bf27b5de.dat,0217d50bda330853,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1292830620819716,540,,false,0.032520056061762115,0.08250647069955556,1.5748187032463974,0.009043703246397472,-0.1160221506541009,-13.208117006130493,,0.027789107898662697,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0067_b892ec6b,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0067_b892ec6b.dat,166ee612bd34e3de,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.15213401801548854,702,,false,0.034600812722256596,0.0744086713432152,1.46392020168183,-0.1018547983181699,-0.1432778875580208,-20.145500136611087,,0.0330687642974066,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0068_b9794b28,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0068_b9794b28.dat,f7cb50463d539e1c,5,current_cst_record;screening_pass;strong_screening_performer;pareto_front_candidate,cst_xfoil_mission_grade_candidate,0.02897796667872915,3,,true,0.02262478459984415,0.032933110909505306,1.6155679954019,0.049792995401900075,-0.08619899318987768,-6.054049215807756,,0.00826370505576425,1.0,,,,,,,,,false,,,true,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_top32_by_score;screening_global_pareto_front,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0069_25f41312,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0069_25f41312.dat,fc9975e8ff70a25a,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1207438342509851,467,,false,0.035909349002976834,0.07011997069322032,1.4650551932815354,-0.10071980671846448,-0.13457292842818264,-9.00033748071481,,0.044151686037360936,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0070_1b8d40c3,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0070_1b8d40c3.dat,ed804133491e4218,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.08357000647782398,282,,false,0.023540642423669527,0.034914381767973665,1.5934048605699873,0.027629860569987397,-0.07968203524380194,-7.054051486286455,,0.009633234453303257,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0071_67147940,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0071_67147940.dat,9c95f4e5a81aca0c,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.05390280342211347,165,,false,0.027434808196502656,0.04289305089081316,1.612227783567994,0.04645278356799398,-0.08787483803926859,-12.331566858729923,,0.006142642712707001,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0072_98c29b7a,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0072_98c29b7a.dat,73b75b86e048c6a0,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.07038971951661109,235,,false,0.029621213946407876,0.06177479593377432,1.6169865154906276,0.051211515490627635,-0.10898064951687064,-14.234989909363211,,0.016623592997736435,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0073_a9ac2b33,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0073_a9ac2b33.dat,c18f2df07b4f49f8,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1712878329537454,774,,false,0.0397386473177793,0.08614460997159945,1.5634861830695215,-0.0022888169304784434,-0.11287785045986125,-25.531863306125018,,0.0239538613895411,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0074_6b033da9,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0074_6b033da9.dat,e2f3f8cbdc9710db,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.14460770070140927,661,,false,0.03726304276676624,0.0629869988362676,1.5181999092445655,-0.047575090755434424,-0.09738894244572692,-20.011345986740853,,0.019085599521247866,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0075_4497a56a,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0075_4497a56a.dat,c882879af938d463,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.08608886097218911,290,,false,0.03708241425354515,0.0805268024381155,1.6152641749230445,0.04948917492304461,-0.10861675956733623,-14.260726684872923,,0.03346812096808621,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0076_c0af02be,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0076_c0af02be.dat,e01587d2e5a067a4,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.09340513458378061,318,,false,0.051148453865165235,0.1191711724037293,1.6156318814195219,0.04985688141952194,-0.14847111336787938,-6.304639178353628,,0.06657594005939915,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0077_6ce9f0ab,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0077_6ce9f0ab.dat,d63ab355f76b14a6,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.03985412920150213,85,,false,0.025908745325795658,0.044479241174275035,1.6181784505076682,0.05240345050766826,-0.08475652296094174,-7.070284687553043,,0.01490526851325567,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0078_0607da16,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0078_0607da16.dat,0fdc12f002186989,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.09194753563857033,314,,false,0.03435451982590787,0.06000894940715515,1.6100208010566692,0.04424580105666931,-0.10538397568075901,-20.83069251439072,,0.013958336247876804,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0079_3efb5887,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0079_3efb5887.dat,d8a7dafdc396c55e,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.05478204444069227,170,,false,0.026582591868164897,0.05757215322879619,1.6155276951038695,0.04975269510386959,-0.13367882752516752,-9.84896079900187,,0.020016602936599234,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0080_8e39afbc,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0080_8e39afbc.dat,d4e11d90ecd0fc71,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1761515514220376,791,,false,0.06497250041193364,0.08431519872807122,1.4853560358713302,-0.08041896412866967,-0.10904760253477634,-23.382147233891242,,0.0,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0081_2ca13641,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0081_2ca13641.dat,f57924bcc4134904,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.08252818116329028,275,,false,0.03802103125400324,0.09432141368190958,1.620090149685504,0.054315149685504105,-0.11317306935767082,-10.60168168506758,,0.04127173035268415,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0082_46b48b81,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0082_46b48b81.dat,9a1db18e58a9d813,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.06948533393729309,233,,false,0.03071819484118769,0.06386118689190248,1.6153509828651849,0.04957598286518494,-0.1035136207869778,-13.663361974027787,,0.014223696926199982,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0083_06d52df2,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0083_06d52df2.dat,12e557932a204e65,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.04986933252033635,137,,false,0.02616606097451887,0.04916460934601088,1.6158150573893084,0.0500400573893085,-0.09671850504011135,-9.948591568306481,,0.01291077552254067,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0084_2c78aece,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0084_2c78aece.dat,51dade6d486c7563,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.05358641096731004,163,,false,0.026929535373514814,0.0393861502622118,1.6159888872940122,0.05021388729401233,-0.12367927901833506,-12.629847098289014,,0.006661773655096903,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0085_62b0771c,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0085_62b0771c.dat,7a2d8e671bf0472c,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.12859530358250865,534,,false,0.04327771934913633,0.08065700110147193,1.5849188118570405,0.019143811857040616,-0.12926785801527943,-8.659268287943128,,0.05392569443253507,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0086_c2902a52,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0086_c2902a52.dat,a626219a4c00cb02,5,current_cst_record;screening_pass,cst_xfoil_mission_grade_candidate,0.03559615877840012,57,,false,0.023584104251381896,0.04005601471093733,1.6151437810967009,0.04936878109670095,-0.1042243844438302,-6.875665392048605,,0.011978173533460108,1.0,,,,,,,,,false,,,false,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0087_3cc2c9aa,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0087_3cc2c9aa.dat,f9e6f3e9d22fac49,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.09947500274264548,348,,false,0.025900024030075096,0.0354851952023016,1.5104519873444593,-0.055323012655540627,-0.09867304121195604,-11.545594225791575,,0.0075395504981352925,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0088_4433e004,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0088_4433e004.dat,f94b379994911331,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.21604500915889607,912,,false,0.04505144962739487,0.08061906370842077,1.5102129750217979,-0.05556202497820206,-0.10617684012809073,-39.53926677032051,,0.024715171007392213,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0089_325fb5d8,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0089_325fb5d8.dat,0433b5fee1f77fd1,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.15949810541005832,737,,false,0.06408830070399323,0.12639993383941941,1.5937489316088753,0.027973931608875402,-0.10202988017729811,-6.130394809114272,,0.09038947760103735,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0090_c8ceef9b,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0090_c8ceef9b.dat,883123a9ec2789c1,5,current_cst_record;screening_pass;strong_screening_performer,cst_xfoil_mission_grade_candidate,0.03222444365103567,24,,false,0.02511121975415933,0.035479308390970285,1.6151610465965334,0.04938604659653345,-0.08595789228251484,-5.856521480992457,,0.011874582081189682,1.0,,,,,,,,,false,,,true,true,true,tier3_exhaustive_current_cst_record;screening_pass_candidate;screening_top32_by_score,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0091_754b881d,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0091_754b881d.dat,efa5582bcdf7f11c,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.1666306421214568,761,,false,0.040418890411938475,0.07085963986056397,1.5039130408782921,-0.06186195912170778,-0.08279008726715226,-26.490394028435453,,0.009409310444623953,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
cst_mid1_nsga2_g05_child_0092_ea8edc3c,mid1,cst_screening,,false,,,,/Volumes/Samsung SSD/hpa-mdo/output/airfoil_db/overnight_cst_zone_search/coordinates/cst_mid1_nsga2_g05_child_0092_ea8edc3c.dat,3eeb623faf65609a,5,current_cst_record,cst_xfoil_candidate_not_mission_grade,0.0990742087975724,344,,false,0.02614845739363802,0.0519388347894422,1.5412657524727964,-0.024509247527203515,-0.11610799411517876,-8.752714272870461,,0.017816574326225538,1.0,,,,,,,,,false,,,false,false,true,tier3_exhaustive_current_cst_record,CST coefficients were not exported by the screening artifact; coordinate_path is preserved for full-alpha build.
