kind,variant_id,station_index,beam,y_m,eta,node_x_m,node_z_m,lift_per_span_npm,aero_torque_per_span_nmpm,torque_about_main_per_span_nmpm,applied_lift_fz_n,torque_main_my_n,main_self_weight_fz_n,rear_self_weight_fz_n,load_fx_n,load_fy_n,load_fz_n,load_mx_nm,load_my_nm,load_mz_nm,reaction_fx_n,reaction_fy_n,reaction_fz_n,reaction_mx_raw_nm,reaction_my_raw_nm,reaction_mz_raw_nm,applied_moment_origin_mx_nm,applied_moment_origin_my_nm,applied_moment_origin_mz_nm,reaction_moment_origin_mx_nm,reaction_moment_origin_my_nm,reaction_moment_origin_mz_nm,station_bending_residual_mx_nm,station_torque_residual_my_nm,station_yaw_residual_mz_nm,station_moment_residual_norm_nm,cumulative_bending_residual_mx_nm,cumulative_torque_residual_my_nm,cumulative_yaw_residual_mz_nm,cumulative_moment_residual_norm_nm,source,reaction_resultant_n,reaction_moment_mx_nm,reaction_moment_my_nm,reaction_moment_mz_nm,reaction_moment_norm_nm,applied_force_n,applied_moment_nm,constraint_force_n,constraint_moment_nm,residual_force_n,residual_moment_nm,force_residual_norm_n,moment_residual_norm_nm,pass_threshold_nm
beam_node,baseline,35,main,10.183305169491526,0.5932203389830508,0.23158872184196394,0.48127660227187063,55.49022196100262,-31.638639146184385,-31.638639146184385,16.144967547191747,-9.205311930657627,-1.6548966371759073,0.0,0.0,0.0,14.49007091001584,0.0,-9.205311930657627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5568140042631,-8.008366112397583,0.0,0.0,0.0,-0.0,147.5568140042631,-8.008366112397583,0.0,147.77397364515474,,,,,,,,,,,,,,,,,,,
beam_node,baseline,35,rear,10.183305169491526,0.5932203389830508,0.648448421157499,0.4806671583732145,55.49022196100262,-31.638639146184385,-31.638639146184385,0.0,0.0,0.0,-0.5171027430680121,0.0,0.0,-0.5171027430680121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.265815036642736,0.17284425347974477,0.0,0.0,0.0,0.0,-5.265815036642736,0.17284425347974477,0.0,5.268650978769965,,,,,,,,,,,,,,,,,,,
station_combined,baseline,35,combined,10.183305169491526,0.5932203389830508,,,55.49022196100262,-31.638639146184385,-31.638639146184385,,,,,,,,,,,,,,,,,142.29099896762034,-7.835521858917838,0.0,0.0,0.0,0.0,142.29099896762034,-7.835521858917838,0.0,142.50657455010597,-1838.0193115691932,-1149.2445807005504,4279.816260982014,4797.489481357613,,,,,,,,,,,,,,,
beam_node,baseline,36,main,10.474256745762712,0.6101694915254237,0.2290414577201452,0.500970855764331,54.42078155520768,-30.810883933488405,-30.810883933488405,15.833812175397613,-8.96447524675704,-1.572361153150743,0.0,0.0,0.0,14.26145102224687,0.0,-8.96447524675704,0.0,493.66278422449255,349.3382777616253,-110.81601257674681,28.87114434499843,37.61748579257452,236.27550080462203,149.3780995741338,-7.750086789426526,0.0,-1339.6383850714287,164.99015730574212,-5200.497536642872,-1190.260285497295,157.2400705163156,-5200.497536642872,5337.285697396819,,,,,,,,,,,,,,,,,,,
beam_node,baseline,36,rear,10.474256745762712,0.6101694915254237,0.6413160816164065,0.49998220029559237,54.42078155520768,-30.810883933488405,-30.810883933488405,0.0,0.0,0.0,-1.2798703532521265,0.0,0.0,-1.2798703532521265,0.0,0.0,0.0,-493.66278422449255,-349.3382777616253,110.81601257674681,-28.525769146249676,7.581081702850865,-92.25219372788028,-13.405690681252791,0.4186747833408376,0.0,1338.9476346739314,-255.38729229659288,5056.47422956613,1325.5419439926786,-254.96861751325204,5056.47422956613,5233.5458415367775,,,,,,,,,,,,,,,,,,,
station_combined,baseline,36,combined,10.474256745762712,0.6101694915254237,,,54.42078155520768,-30.810883933488405,-30.810883933488405,,,,,,,,,,,,,,,,,135.97240889288102,-7.331412006085689,0.0,-0.6907503974973679,-90.39713499085076,-144.02330707674173,135.28165849538368,-97.72854699693644,-144.02330707674173,220.44207630285894,-1702.7376530738095,-1246.973127697487,4135.792953905272,4643.17142198815,,,,,,,,,,,,,,,
beam_node,baseline,37,main,10.7652083220339,0.6271186440677966,0.22649419359832643,0.5206770197915815,53.35557840402486,-29.98037222085465,-29.98037222085465,15.523889639511887,-8.72283655485454,-1.4898256691255742,0.0,0.0,0.0,14.034063970386313,0.0,-8.72283655485454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.07962224595886,-7.4920620503534,0.0,0.0,0.0,-0.0,151.07962224595886,-7.4920620503534,0.0,151.26527444112205,,,,,,,,,,,,,,,,,,,
beam_node,baseline,37,rear,10.7652083220339,0.6271186440677966,0.6341837420753139,0.5193177266715484,53.35557840402486,-29.98037222085465,-29.98037222085465,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.98942320288613,0.6536246780283667,0.0,0.0,0.0,0.0,-21.98942320288613,0.6536246780283667,0.0,21.99913539245019,,,,,,,,,,,,,,,,,,,
station_combined,baseline,37,combined,10.7652083220339,0.6271186440677966,,,53.35557840402486,-29.98037222085465,-29.98037222085465,,,,,,,,,,,,,,,,,129.09019904307274,-6.838437372325034,0.0,0.0,0.0,0.0,129.09019904307274,-6.838437372325034,0.0,129.2712021862385,-1573.6474540307368,-1253.8115650698119,4135.792953905272,4599.260060906833,,,,,,,,,,,,,,,
beam_node,baseline,38,main,11.056159898305085,0.6440677966101694,0.2239469294765077,0.5403950943536222,52.20194719433738,-29.110109145608234,-29.110109145608234,15.188238820617679,-8.469632141340986,-1.4898256691255742,0.0,0.0,0.0,13.698413151492105,0.0,-8.469632141340986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.45184615594198,-7.233400428646291,0.0,0.0,0.0,-0.0,151.45184615594198,-7.233400428646291,0.0,151.62448280473788,,,,,,,,,,,,,,,,,,,
beam_node,baseline,38,rear,11.056159898305085,0.6440677966101694,0.6270514025342215,0.5386737358100989,52.20194719433738,-29.110109145608234,-29.110109145608234,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.583731938099266,0.639055890513614,0.0,0.0,0.0,0.0,-22.583731938099266,0.639055890513614,0.0,22.592771868080398,,,,,,,,,,,,,,,,,,,
station_combined,baseline,38,combined,11.056159898305085,0.6440677966101694,,,52.20194719433738,-29.110109145608234,-29.110109145608234,,,,,,,,,,,,,,,,,128.8681142178427,-6.5943445381326775,0.0,0.0,0.0,0.0,128.8681142178427,-6.5943445381326775,0.0,129.0367243925176,-1444.779339812894,-1260.4059096079445,4135.792953905272,4558.595590233609,,,,,,,,,,,,,,,
beam_node,baseline,39,main,11.347111474576272,0.6610169491525423,0.22139966535468894,0.5601250794504532,51.04326213460449,-28.23450680361603,-28.23450680361603,14.851117576086567,-8.214874259751635,-1.4898256691255787,0.0,0.0,0.0,13.36129190696099,0.0,-8.214874259751635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.6120687126401,-6.975031767541335,0.0,0.0,0.0,-0.0,151.6120687126401,-6.975031767541335,0.0,151.77242980029186,,,,,,,,,,,,,,,,,,,
beam_node,baseline,39,rear,11.347111474576272,0.6610169491525423,0.619919062993129,0.5580502261122469,51.04326213460449,-28.23450680361603,-28.23450680361603,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.178040673312477,0.624487102998863,0.0,0.0,0.0,0.0,-23.178040673312477,0.624487102998863,0.0,23.186451940638513,,,,,,,,,,,,,,,,,,,
station_combined,baseline,39,combined,11.347111474576272,0.6610169491525423,,,51.04326213460449,-28.23450680361603,-28.23450680361603,,,,,,,,,,,,,,,,,128.43402803932764,-6.350544664542472,0.0,0.0,0.0,0.0,128.43402803932764,-6.350544664542472,0.0,128.59093660108067,-1316.3453117735664,-1266.756454272487,4135.792953905272,4521.307360912521,,,,,,,,,,,,,,,
beam_node,baseline,40,main,11.638063050847459,0.6779661016949152,0.2188524012328702,0.5798669750820745,49.6570226633099,-27.252713882708427,-27.252713882708427,14.447789016824027,-7.929220061841653,-1.4898256691255742,0.0,0.0,0.0,12.957963347698453,0.0,-7.929220061841653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.805594451085,-6.693796526987603,0.0,0.0,0.0,-0.0,150.805594451085,-6.693796526987603,0.0,150.9540798709655,,,,,,,,,,,,,,,,,,,
beam_node,baseline,40,rear,11.638063050847459,0.6779661016949152,0.6127867234520366,0.5774471960709624,49.6570226633099,-27.252713882708427,-27.252713882708427,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.772349408525546,0.6099183154841082,0.0,0.0,0.0,0.0,-23.772349408525546,0.6099183154841082,0.0,23.780172344888246,,,,,,,,,,,,,,,,,,,
station_combined,baseline,40,combined,11.638063050847459,0.6779661016949152,,,49.6570226633099,-27.252713882708427,-27.252713882708427,,,,,,,,,,,,,,,,,127.03324504255946,-6.083878211503494,0.0,0.0,0.0,0.0,127.03324504255946,-6.083878211503494,0.0,127.17884619753147,-1189.312066731007,-1272.8403324839906,4135.792953905272,4487.6908384649705,,,,,,,,,,,,,,,
beam_node,baseline,41,main,11.929014627118644,0.6949152542372881,0.21630513711105145,0.599620781248486,48.24637737090464,-26.263022140406832,-26.263022140406832,14.037359545439186,-7.641267689396427,-1.4898256691255742,0.0,0.0,0.0,12.547533876313612,0.0,-7.641267689396427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.67971514481178,-6.413012975693121,0.0,0.0,0.0,-0.0,149.67971514481178,-6.413012975693121,0.0,149.81703461642272,,,,,,,,,,,,,,,,,,,
beam_node,baseline,41,rear,11.929014627118644,0.6949152542372881,0.6056543839109441,0.5968646442711655,48.24637737090464,-26.263022140406832,-26.263022140406832,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.366658143738682,0.5953495279693554,0.0,0.0,0.0,0.0,-24.366658143738682,0.5953495279693554,0.0,24.373930133531605,,,,,,,,,,,,,,,,,,,
station_combined,baseline,41,combined,11.929014627118644,0.6949152542372881,,,48.24637737090464,-26.263022140406832,-26.263022140406832,,,,,,,,,,,,,,,,,125.3130570010731,-5.817663447723766,0.0,0.0,0.0,0.0,125.3130570010731,-5.817663447723766,0.0,125.44802693922762,-1063.999009729934,-1278.6579959317144,4135.792953905272,4457.784597851144,,,,,,,,,,,,,,,
beam_node,baseline,42,main,12.21996620338983,0.711864406779661,0.21363220873799418,0.6220522528782307,46.57035282124125,-25.277435503370615,-25.277435503370615,13.54971756084546,-7.354509703798945,-1.4898256691255787,0.0,0.0,0.0,12.059891891719882,0.0,-7.354509703798945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.37147133335202,-6.141754128222966,0.0,0.0,0.0,-0.0,147.37147133335202,-6.141754128222966,0.0,147.4993956147907,,,,,,,,,,,,,,,,,,,
beam_node,baseline,42,rear,12.21996620338983,0.711864406779661,0.5981701844663837,0.6189393965412543,46.57035282124125,-25.277435503370615,-25.277435503370615,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.960966878951897,0.5800620180579698,0.0,0.0,0.0,0.0,-24.960966878951897,0.5800620180579698,0.0,24.96770593140121,,,,,,,,,,,,,,,,,,,
station_combined,baseline,42,combined,12.21996620338983,0.711864406779661,,,46.57035282124125,-25.277435503370615,-25.277435503370615,,,,,,,,,,,,,,,,,122.41050445440013,-5.561692110164996,0.0,0.0,0.0,0.0,122.41050445440013,-5.561692110164996,0.0,122.53678639457208,-941.5885052755339,-1284.2196880418794,4135.792953905272,4431.770806121847,,,,,,,,,,,,,,,
beam_node,baseline,43,main,12.510917779661018,0.7288135593220338,0.21090542434540768,0.6456388130640011,44.853164739372495,-24.30234452923172,-24.30234452923172,13.050098981671649,-7.0708054478654265,-1.4898256691255787,0.0,0.0,0.0,11.56027331254607,0.0,-7.0708054478654265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.62962892367338,-5.876769675993172,0.0,0.0,0.0,-0.0,144.62962892367338,-5.876769675993172,0.0,144.74897576295362,,,,,,,,,,,,,,,,,,,
beam_node,baseline,43,rear,12.510917779661018,0.7288135593220338,0.5905351881671415,0.6421668689528145,44.853164739372495,-24.30234452923172,-24.30234452923172,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.55527561416504,0.5644664847664423,0.0,0.0,0.0,0.0,-25.55527561416504,0.5644664847664423,0.0,25.56150883904084,,,,,,,,,,,,,,,,,,,
station_combined,baseline,43,combined,12.510917779661018,0.7288135593220338,,,44.853164739372495,-24.30234452923172,-24.30234452923172,,,,,,,,,,,,,,,,,119.07435330950834,-5.31230319122673,0.0,0.0,0.0,0.0,119.07435330950834,-5.31230319122673,0.0,119.19279416673282,-822.5141519660256,-1289.531991233106,4135.792953905272,4409.55844095194,,,,,,,,,,,,,,,
beam_node,baseline,44,main,12.801869355932205,0.7457627118644068,0.20817863995282118,0.6692381231880662,42.91965938908356,-23.25887410996707,-23.25887410996707,12.487542552276274,-6.767206084587999,-1.4898256691255742,0.0,0.0,0.0,10.9977168831507,0.0,-6.767206084587999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.7913347516252,-5.601287153866297,0.0,0.0,0.0,-0.0,140.7913347516252,-5.601287153866297,0.0,140.90271239023133,,,,,,,,,,,,,,,,,,,
beam_node,baseline,44,rear,12.801869355932205,0.7457627118644068,0.5829001918678993,0.6654173774258356,42.91965938908356,-23.25887410996707,-23.25887410996707,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.149584349378102,0.5488709514749135,0.0,0.0,0.0,0.0,-26.149584349378102,0.5488709514749135,0.0,26.155344023098095,,,,,,,,,,,,,,,,,,,
station_combined,baseline,44,combined,12.801869355932205,0.7457627118644068,,,42.91965938908356,-23.25887410996707,-23.25887410996707,,,,,,,,,,,,,,,,,114.64175040224708,-5.052416202391383,0.0,0.0,0.0,0.0,114.64175040224708,-5.052416202391383,0.0,114.75302978472206,-707.8724015637785,-1294.5844074354975,4135.792953905272,4391.1064075518925,,,,,,,,,,,,,,,
beam_node,baseline,45,main,13.09282093220339,0.7627118644067796,0.20545185556023468,0.6928501832504256,40.94478233846312,-22.20915071795238,-22.20915071795238,11.912948961456465,-6.461787409032588,-1.4898256691255742,0.0,0.0,0.0,10.42312329233089,0.0,-6.461787409032588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.4680868207666,-5.328362197651971,0.0,0.0,0.0,-0.0,136.4680868207666,-5.328362197651971,0.0,136.57206948798006,,,,,,,,,,,,,,,,,,,
beam_node,baseline,45,rear,13.09282093220339,0.7627118644067796,0.5752651955686571,0.6886909206331899,40.94478233846312,-22.20915071795238,-22.20915071795238,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.74389308459124,0.5332754181833861,0.0,0.0,0.0,0.0,-26.74389308459124,0.5332754181833861,0.0,26.74920933395389,,,,,,,,,,,,,,,,,,,
station_combined,baseline,45,combined,13.09282093220339,0.7627118644067796,,,40.94478233846312,-22.20915071795238,-22.20915071795238,,,,,,,,,,,,,,,,,109.72419373617535,-4.795086779468584,0.0,0.0,0.0,0.0,109.72419373617535,-4.795086779468584,0.0,109.82891945328596,-598.1482078276031,-1299.3794942149661,4135.792953905272,4376.180035840186,,,,,,,,,,,,,,,
beam_node,baseline,46,main,13.383772508474577,0.7796610169491525,0.20272507116764818,0.71647499325108,38.95360851087125,-20.53965406580954,-20.53965406580954,11.333613797688713,-5.976044726512179,-1.4038961018800657,0.0,0.0,0.0,9.929717695808648,0.0,-5.976044726512179,0.0,-645.9159497402228,7436.094342760629,523.6200933821818,78.0012750828891,-127.9536776765672,2025.352622999409,132.8970827140773,-4.869196940327788,0.0,2133.463399171268,-230.31828402223638,7815.904058439094,2266.3604818853455,-235.18748096256417,7815.904058439094,8141.256612819534,,,,,,,,,,,,,,,,,,,
beam_node,baseline,46,rear,13.383772508474577,0.7796610169491525,0.5676301992694148,0.7119874973730402,38.95360851087125,-20.53965406580954,-20.53965406580954,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,645.9159497402228,-7436.094342760629,-523.6200933821818,-44.63183237103598,-60.21943441369751,688.1163357224808,-27.33820181980446,0.5176798848918602,0.0,-2200.2022845949755,606.6645082027657,-10529.373017160984,-2227.54048641478,607.1821880876576,-10529.373017160984,10779.531667130335,,,,,,,,,,,,,,,,,,,
station_combined,baseline,46,combined,13.383772508474577,0.7796610169491525,,,38.95360851087125,-20.53965406580954,-20.53965406580954,,,,,,,,,,,,,,,,,105.55888089427285,-4.351517055435927,0.0,-66.73888542370742,376.34622418052925,-2713.46895872189,38.81999547056557,371.9947071250934,-2713.46895872189,2739.1241016289637,-559.3282123570375,-927.3847870898728,1422.323995183382,1787.7069501846954,,,,,,,,,,,,,,,
beam_node,baseline,47,main,13.674724084745764,0.7966101694915254,0.19999828677506168,0.740112553190029,36.97769156709757,-18.677320160611146,-18.677320160611146,10.758717648316782,-5.434195741251415,-1.3179665346345488,0.0,0.0,0.0,9.440751113682234,0.0,-5.434195741251415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.09966663236082,-4.35610928843065,0.0,0.0,0.0,-0.0,129.09966663236082,-4.35610928843065,0.0,129.17313812368053,,,,,,,,,,,,,,,,,,,
beam_node,baseline,47,rear,13.674724084745764,0.7966101694915254,0.5599952029701727,0.7353071065688312,36.97769156709757,-18.677320160611146,-18.677320160611146,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.932510555017515,0.5020843516003316,0.0,0.0,0.0,0.0,-27.932510555017515,0.5020843516003316,0.0,27.93702265099642,,,,,,,,,,,,,,,,,,,
station_combined,baseline,47,combined,13.674724084745764,0.7966101694915254,,,36.97769156709757,-18.677320160611146,-18.677320160611146,,,,,,,,,,,,,,,,,101.16715607734331,-3.8540249368303185,0.0,0.0,0.0,0.0,101.16715607734331,-3.8540249368303185,0.0,101.24054018520077,-458.1610562796942,-931.2388120267032,1422.323995183382,1760.7165660010837,,,,,,,,,,,,,,,
beam_node,baseline,48,main,13.965675661016949,0.8135593220338982,0.19727150238247518,0.7637628630672725,35.27122954882057,-16.808994514283174,-16.808994514283174,10.26221983425218,-4.890603449464409,-1.3179665346345488,0.0,0.0,0.0,8.944253299617632,0.0,-4.890603449464409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.9125406124405,-3.8448255078772235,0.0,0.0,0.0,-0.0,124.9125406124405,-3.8448255078772235,0.0,124.97169873791674,,,,,,,,,,,,,,,,,,,
beam_node,baseline,48,rear,13.965675661016949,0.8135593220338982,0.5523602066709304,0.7586497472692864,35.27122954882057,-16.808994514283174,-16.808994514283174,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.52681929023065,0.4864888183088042,0.0,0.0,0.0,0.0,-28.52681929023065,0.4864888183088042,0.0,28.530967214376297,,,,,,,,,,,,,,,,,,,
station_combined,baseline,48,combined,13.965675661016949,0.8135593220338982,,,35.27122954882057,-16.808994514283174,-16.808994514283174,,,,,,,,,,,,,,,,,96.38572132220985,-3.3583366895684192,0.0,0.0,0.0,0.0,96.38572132220985,-3.3583366895684192,0.0,96.44421029861357,-361.77533495748435,-934.5971487162716,1422.323995183382,1739.930679839459,,,,,,,,,,,,,,,
beam_node,baseline,49,main,14.256627237288136,0.8305084745762711,0.1944114860365963,0.7889973971078327,33.68424864437498,-14.993200284771588,-14.993200284771588,9.800485238591493,-4.362295256203902,-1.3179665346345528,0.0,0.0,0.0,8.482518703956941,0.0,-4.362295256203902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.9321071956386,-3.346243999410926,0.0,0.0,0.0,-0.0,120.9321071956386,-3.346243999410926,0.0,120.97839435073115,,,,,,,,,,,,,,,,,,,
beam_node,baseline,49,rear,14.256627237288136,0.8305084745762711,0.5443521609024696,0.7836553261693745,33.68424864437498,-14.993200284771588,-14.993200284771588,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.12112802544388,0.47013128000921267,0.0,0.0,0.0,0.0,-29.12112802544388,0.47013128000921267,0.0,29.12492267620184,,,,,,,,,,,,,,,,,,,
station_combined,baseline,49,combined,14.256627237288136,0.8305084745762711,,,33.68424864437498,-14.993200284771588,-14.993200284771588,,,,,,,,,,,,,,,,,91.81097917019471,-2.8761127194017133,0.0,0.0,0.0,0.0,91.81097917019471,-2.8761127194017133,0.0,91.85601733454718,-269.9643557872896,-937.4732614356733,1422.323995183382,1724.7441597457002,,,,,,,,,,,,,,,
beam_node,baseline,50,main,14.547578813559323,0.847457627118644,0.19146981170648955,0.8152086529319655,32.31390197141444,-13.184014362045467,-13.184014362045467,9.401780714055647,-3.8359097602190957,-1.3179665346345528,0.0,0.0,0.0,8.083814179421093,0.0,-3.8359097602190957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59992388929673,-2.843836095583166,0.0,0.0,0.0,-0.0,117.59992388929673,-2.843836095583166,0.0,117.63430410601715,,,,,,,,,,,,,,,,,,,
beam_node,baseline,50,rear,14.547578813559323,0.847457627118644,0.5361154727781707,0.809687960655633,32.31390197141444,-13.184014362045467,-13.184014362045467,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.715436760657024,0.4533067081535353,0.0,0.0,0.0,0.0,-29.715436760657024,0.4533067081535353,0.0,29.718894139053422,,,,,,,,,,,,,,,,,,,
station_combined,baseline,50,combined,14.547578813559323,0.847457627118644,,,32.31390197141444,-13.184014362045467,-13.184014362045467,,,,,,,,,,,,,,,,,87.8844871286397,-2.3905293874296305,0.0,0.0,0.0,0.0,87.8844871286397,-2.3905293874296305,0.0,87.91699328694199,-182.0798686586499,-939.8637908231029,1422.323995183382,1714.4977606125772,,,,,,,,,,,,,,,
beam_node,baseline,51,main,14.83853038983051,0.864406779661017,0.18852813737638283,0.8414336634799022,31.05485338557527,-11.445098291691261,-11.445098291691261,9.035458543403704,-3.3299693885462314,-1.3179665346345488,0.0,0.0,0.0,7.717492008769156,0.0,-3.3299693885462314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.51623970539522,-2.3601497008725816,0.0,0.0,0.0,-0.0,114.51623970539522,-2.3601497008725816,0.0,114.54055815681215,,,,,,,,,,,,,,,,,,,
beam_node,baseline,51,rear,14.83853038983051,0.864406779661017,0.5278787846538718,0.8357422976411099,31.05485338557527,-11.445098291691261,-11.445098291691261,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.30974549587007,0.4364821362978566,0.0,0.0,0.0,0.0,-30.30974549587007,0.4364821362978566,0.0,30.312888161303984,,,,,,,,,,,,,,,,,,,
station_combined,baseline,51,combined,14.83853038983051,0.864406779661017,,,31.05485338557527,-11.445098291691261,-11.445098291691261,,,,,,,,,,,,,,,,,84.20649420952515,-1.923667564574725,0.0,0.0,0.0,0.0,84.20649420952515,-1.923667564574725,0.0,84.22846409592061,-97.87337444912475,-941.7874583876777,1422.323995183382,1708.6685932259647,,,,,,,,,,,,,,,
beam_node,baseline,52,main,15.129481966101695,0.8813559322033897,0.1855864630462761,0.8676724287516421,29.78424328367824,-9.615398383010628,-9.615398383010628,8.66577253143067,-2.797615316012356,-1.3179665346345488,0.0,0.0,0.0,7.347805996796122,0.0,-2.797615316012356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.16849831894082,-1.852637419257758,0.0,0.0,0.0,-0.0,111.16849831894082,-1.852637419257758,0.0,111.18393446849946,,,,,,,,,,,,,,,,,,,
beam_node,baseline,52,rear,15.129481966101695,0.8813559322033897,0.519642096529573,0.8618183371854196,29.78424328367824,-9.615398383010628,-9.615398383010628,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.904054231083208,0.4196575644421795,0.0,0.0,0.0,0.0,-30.904054231083208,0.4196575644421795,0.0,30.906903442259072,,,,,,,,,,,,,,,,,,,
station_combined,baseline,52,combined,15.129481966101695,0.8813559322033897,,,29.78424328367824,-9.615398383010628,-9.615398383010628,,,,,,,,,,,,,,,,,80.26444408785761,-1.4329798548155783,0.0,0.0,0.0,0.0,80.26444408785761,-1.4329798548155783,0.0,80.27723473063287,-17.60893036126714,-943.2204382424933,1422.323995183382,1706.7455630003103,,,,,,,,,,,,,,,
beam_node,baseline,53,main,15.420433542372882,0.8983050847457626,0.18264478871616935,0.8939249487471856,28.485546149800403,-7.80507668920993,-7.80507668920993,8.287914553230067,-2.270899365643126,-1.3179665346345528,0.0,0.0,0.0,6.969948018595514,0.0,-2.270899365643126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.47962021454568,-1.3540132612898492,0.0,0.0,0.0,-0.0,107.47962021454568,-1.3540132612898492,0.0,107.48814871126363,,,,,,,,,,,,,,,,,,,
beam_node,baseline,53,rear,15.420433542372882,0.8983050847457626,0.5114054084052742,0.887916079416887,28.485546149800403,-7.80507668920993,-7.80507668920993,0.0,0.0,0.0,-2.042637963436241,0.0,0.0,-2.042637963436241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.498362966296444,0.4028329925865034,0.0,0.0,0.0,0.0,-31.498362966296444,0.4028329925865034,0.0,31.500938779288333,,,,,,,,,,,,,,,,,,,
station_combined,baseline,53,combined,15.420433542372882,0.8983050847457626,,,28.485546149800403,-7.80507668920993,-7.80507668920993,,,,,,,,,,,,,,,,,75.98125724824924,-0.9511802687033458,0.0,0.0,0.0,0.0,75.98125724824924,-0.9511802687033458,0.0,75.98721074581036,58.372326886982094,-944.1716185111966,1422.323995183382,1708.1782462678393,,,,,,,,,,,,,,,
beam_node,baseline,54,main,15.711385118644069,0.9152542372881356,0.17945940606556554,0.9216654971233,26.99955346387119,-5.965491862431227,-5.965491862431227,7.8555626389314845,-1.735669260607299,-1.3179665346345488,0.0,0.0,0.0,6.537596104296936,0.0,-1.735669260607299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.71469014475632,-0.8548336504822822,0.0,0.0,0.0,-0.0,102.71469014475632,-0.8548336504822822,0.0,102.7182472207509,,,,,,,,,,,,,,,,,,,
beam_node,baseline,54,rear,15.711385118644069,0.9152542372881356,0.5024863369835835,0.9155181474674593,26.99955346387119,-5.965491862431227,-5.965491862431227,0.0,0.0,0.0,-2.042637963436235,0.0,0.0,-2.042637963436235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.09267170150949,0.3846145587019576,0.0,0.0,0.0,0.0,-32.09267170150949,0.3846145587019576,0.0,32.094976324958296,,,,,,,,,,,,,,,,,,,
