airfoil_id,zone_origin,Re,roughness_mode,alpha_deg,cl,cd,cm,converged,status,backend,warning_flags,branch_label,screening_quality
dae11,"root,mid1",350000.0,clean,14.75,1.6450575951121436,0.06505231138085618,-0.0958638756394539,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,15.0,1.6436859040954124,0.06795583873085811,-0.09504941766512677,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,15.25,1.6352217791041965,0.0717961386576991,-0.0942494729052506,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,15.5,1.6343934848327728,0.07473962977525463,-0.09362155423497086,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,15.75,1.625594971430676,0.07872179651201065,-0.09301910348350004,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,16.0,1.6235840757193971,0.0818725460792444,-0.09253040741808122,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,16.25,1.6165801901667483,0.08569323220951476,-0.09210906830583349,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,16.5,1.609060452535912,0.08971570118966425,-0.09183670772607057,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,16.75,1.6074359958796811,0.09297370029575096,-0.09165432765991982,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,17.0,1.5988186055159617,0.09725679187940636,-0.09166703178768759,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,17.25,1.5875545219773468,0.10193835683650258,-0.0917299892367796,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,17.5,1.5879967504436399,0.10504578149837447,-0.09185307638262837,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,17.75,1.583486105054608,0.10885367096973432,-0.09213655917365178,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",350000.0,clean,18.0,1.5770572229618864,0.11293929938590998,-0.09252834973397227,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-6.0,-0.03447819375044102,0.06624252242584189,-0.07880294962149091,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-5.75,-0.010442729973308845,0.061715954672453194,-0.08682252914392863,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-5.5,0.0364569912992009,0.05478208978284182,-0.10289631999609844,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-5.25,0.053663683979676885,0.04606776224427142,-0.11079863596856852,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-5.0,0.07476367888407026,0.044393004505224196,-0.11179794080271349,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-4.75,0.09920580855783757,0.0422966114995978,-0.11379408701068672,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-4.5,0.12679289263306168,0.03967418975187796,-0.11659663473670541,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-4.25,0.16488934140771266,0.03884217920177354,-0.11907039271779621,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-4.0,0.1912079332908559,0.03180001660343113,-0.12394575611601513,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-3.75,0.2169085111366643,0.02974846722963698,-0.12505805138964832,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-3.5,0.24337010893196254,0.028565138140903643,-0.12593127189409725,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-3.25,0.2803744423728154,0.0232914495158346,-0.12697664173086795,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-3.0,0.3095948524263185,0.019981660570963303,-0.12783623659161616,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-2.75,0.3391911183024468,0.018515296487772816,-0.12818176624404687,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-2.5,0.36844247723597845,0.01761496272025454,-0.12842350684324275,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-2.25,0.39751001098344857,0.017057116339475306,-0.1286219807176129,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-2.0,0.42644730795415176,0.016564377350491655,-0.12879633903822826,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-1.75,0.4550198418338853,0.015539395594145997,-0.12904892759510236,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-1.5,0.4837805344571464,0.01528050730267512,-0.12929218979388946,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-1.25,0.512802250588002,0.014981491784015179,-0.12946517756687856,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-1.0,0.5420759136954442,0.014471663035907049,-0.1296986161161086,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-0.75,0.5713086980764922,0.01419843466039146,-0.12989917773727358,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-0.5,0.6004017392209089,0.013661309284509012,-0.1303285803072385,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,-0.25,0.628300862556712,0.013304497574777554,-0.13081746725486895,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,0.0,0.655377149435045,0.013095230445540658,-0.1311184507277431,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,0.25,0.6793266473178703,0.012509849050274016,-0.13040921468790795,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,0.5,0.707264296955679,0.01209845768149259,-0.13001026397381646,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,0.75,0.7361099633262669,0.01216582715310748,-0.13030781732928715,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,1.0,0.7649230313044088,0.012232717542806274,-0.13058196563369115,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,1.25,0.7937625006355836,0.012287050461840107,-0.1308373980439116,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,1.5,0.8227897327295449,0.012284828656919551,-0.13106147321586423,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,1.75,0.8519422678260826,0.012252500795057204,-0.13126863717687182,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,2.0,0.8811126746538646,0.012233121585400438,-0.13147841794994747,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,2.25,0.9102213649867755,0.012246292190676399,-0.1316834958673785,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,2.5,0.9386137414603476,0.012452770249590094,-0.13185145202322507,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,2.75,0.9666963379442318,0.012570467753046453,-0.13211149829754795,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,3.0,0.9947675312401322,0.012642592670514688,-0.13237390081271522,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,3.25,1.022990939359986,0.01268525491162393,-0.1326077705567782,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,3.5,1.0515372900634414,0.012676345775371885,-0.13282702772726204,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,3.75,1.080359112917349,0.012626465285220705,-0.13304181457085118,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,4.0,1.1094451568749668,0.012534638511545366,-0.13325248835758302,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,4.25,1.1385872742648249,0.012449097798805146,-0.1334610323344374,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,4.5,1.1673327236764994,0.012485381400790271,-0.1336508474748233,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,4.75,1.194791596691502,0.012600586915704058,-0.1338282629189458,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,5.0,1.2222498069674468,0.012647251942303825,-0.13400522806150922,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,5.25,1.2502620968972868,0.012622930975999784,-0.1341806499577346,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,5.5,1.2787346399411461,0.01254408941116486,-0.13436361688469034,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,5.75,1.3073802330576638,0.01243379812043282,-0.1345309196370097,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,6.0,1.3360572833944868,0.012420610158360823,-0.13470499053958693,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,6.25,1.3625520726260845,0.012520959465034799,-0.1347869549457317,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,6.5,1.389488077871506,0.012560366356057666,-0.13487801485021117,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,6.75,1.4169625720110315,0.012524687723475607,-0.13496124076042632,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,7.0,1.4448672531072786,0.012490207881461598,-0.13503652768283242,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,7.25,1.47079681802892,0.012633262218434601,-0.1350350641343578,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,7.5,1.4966722484446542,0.012740611304740359,-0.13500621563309093,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,7.75,1.5230566782731327,0.012790156290547097,-0.13491461577399877,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,8.0,1.5479328686392235,0.013001891127608778,-0.13478874403356014,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,8.25,1.5724151217501705,0.013195087853745081,-0.13455630368882887,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,8.5,1.5961291632572585,0.013459090373662453,-0.13421988251376296,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,8.75,1.6186148294766005,0.013791036490984619,-0.1337885730659882,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,9.0,1.6397636023052675,0.014204558395980789,-0.13316799755001557,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,9.25,1.6586218240309714,0.014733675103342633,-0.13228134590197071,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,9.5,1.675551391341005,0.01537008614327016,-0.13123545687832314,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,9.75,1.6884595901049397,0.016207552050831107,-0.129733558485768,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,10.0,1.6934054545686497,0.0174174103709169,-0.12745031461848302,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,10.25,1.6993478500140549,0.01881136397379735,-0.1257966415140727,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,10.5,1.7019225301662981,0.020559891790200856,-0.12402142310928596,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,10.75,1.701050872891423,0.02262794862474394,-0.12204072543317186,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,11.0,1.7003819759345868,0.024718478474883926,-0.12011820675990666,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,11.25,1.6996022244477362,0.026851362288701722,-0.11822330587209391,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,11.5,1.6954571478770724,0.02922531149363784,-0.11606159354441442,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,11.75,1.6911651550884055,0.03163452771415826,-0.11393308529052155,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,12.0,1.6890420914604591,0.033926928084861134,-0.11204469218034213,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,12.25,1.6836620409554435,0.03645505168760726,-0.10993007205546769,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,12.5,1.6790957762994014,0.03903179966394078,-0.10803053123988016,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,12.75,1.677734856745766,0.041452772522171034,-0.10645503248000228,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,13.0,1.6722379062378137,0.044320300266552065,-0.10476122789870956,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,13.25,1.6701993038595653,0.04693060026558296,-0.10334694386651236,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,13.5,1.6679005456520555,0.04959270814763331,-0.10195699531034752,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,13.75,1.6622391872077689,0.05272580786091492,-0.10060310739869742,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,14.0,1.6617764837332947,0.05534724113759881,-0.09949622610297532,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,14.25,1.6567817312878463,0.058492849890115384,-0.09830800007948978,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,14.5,1.6539928076670791,0.06144117554513508,-0.09729168098540432,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,14.75,1.6496515128042104,0.06462160164761063,-0.09630151295257931,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,15.0,1.646283416013141,0.06773374754114173,-0.0954219269169624,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,15.25,1.6414166684827265,0.07114619688032686,-0.0946684579950809,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,15.5,1.6377347280428982,0.07441407609784266,-0.09397714591688468,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,15.75,1.631832317190911,0.07803977313737626,-0.09338498676518481,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,16.0,1.6281035245484299,0.08139870845464729,-0.09288496752451428,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,16.25,1.6189270496673402,0.08548655964590368,-0.09240807280075243,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,16.5,1.6172896792593332,0.08872283372661519,-0.0921510589395371,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,16.75,1.6122476612725165,0.0924230929575621,-0.09195821051642875,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,17.0,1.601011033430494,0.09705983295063203,-0.09193106951888737,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,17.25,1.5987145323753278,0.10050007481362792,-0.09193198297181238,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,17.5,1.5966430957771713,0.10392658240218919,-0.09203474253720594,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,17.75,1.5893949470017108,0.10813699229287603,-0.09236900051919499,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",373368.002421,clean,18.0,1.5800243453482632,0.11263232034712455,-0.09276501864474299,True,ok,julia_xfoil,,poststall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-6.0,-0.03505596134699496,0.06584164838545645,-0.07898154678780553,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-5.75,-0.012926231986316363,0.06177940307918834,-0.08559163446528764,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-5.5,0.033890307839605456,0.054955854520019935,-0.10167906051351004,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-5.25,0.05587252593770052,0.045017399652919475,-0.11192143966528816,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-5.0,0.07649444519234733,0.04326330261787242,-0.11281084896498658,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-4.75,0.10051012790414716,0.04133756617495412,-0.11452203115002119,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-4.5,0.1271598739879312,0.03903963671239585,-0.11683558162927675,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-4.25,0.16143424243510857,0.03715885742537868,-0.11939879605561059,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-4.0,0.19364045770244762,0.03636227551858581,-0.12096161341425088,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-3.75,0.21735420691166443,0.02944862506152287,-0.12510564803514485,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-3.5,0.24428910289675115,0.02802565212680728,-0.12600232176364676,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-3.25,0.2800406392277879,0.02226338863289155,-0.12707227763965115,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-3.0,0.309860413530099,0.019615445854515145,-0.12777426533077213,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-2.75,0.3394398801178718,0.018178301801285428,-0.12809275543888157,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-2.5,0.3686451780142315,0.017305462505084968,-0.1283261416738761,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-2.25,0.39769402157672396,0.016731776573738734,-0.12851929467961953,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-2.0,0.42668504793030354,0.016376432094588403,-0.1286747992219193,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-1.75,0.4553248016188281,0.015304705694797497,-0.1289060494893296,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-1.5,0.4841227738971657,0.014998965736952944,-0.1291579062450506,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-1.25,0.5131706568612993,0.014707945654928051,-0.1293375881901078,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-1.0,0.5424646569208104,0.014234565326465345,-0.12956157365013246,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-0.75,0.5716344292307264,0.014006416985084256,-0.12976296411297997,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-0.5,0.6006820565668376,0.013485457734616822,-0.13019326325209077,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,-0.25,0.6279965358293026,0.013330561920705798,-0.13068563656039547,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,0.0,0.6559294024844304,0.012882550306774434,-0.13107643031502472,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,0.25,0.6806513083630402,0.012342903780928336,-0.1305676529218331,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,0.5,0.7077453978336474,0.011870957946471894,-0.12996254405691454,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,0.75,0.7366387182266538,0.011930243439110436,-0.13025238761912505,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,1.0,0.7655154127020171,0.011986675567265119,-0.13052206204802683,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,1.25,0.7944532559120955,0.012028070999797087,-0.1307766612350492,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,1.5,0.8235420667515627,0.012019391003283987,-0.13100236222709888,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,1.75,0.8527295701873325,0.011987928560151122,-0.1312138056907304,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,2.0,0.8819008821871883,0.011978015794515368,-0.13142859918788458,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,2.25,0.9109217124564394,0.012021939995591731,-0.13163566868468157,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,2.5,0.9389046676774498,0.012307737256085749,-0.13181295335772225,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,2.75,0.9672519337336655,0.01233942752738181,-0.13209714906760475,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,3.0,0.9954250962194127,0.01240569392315441,-0.13235824332625007,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,3.25,1.0238000162249334,0.012433903006012532,-0.13259489690568244,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
dae11,"root,mid1",381788.09520700003,clean,3.5,1.0524520039014231,0.012414586641514402,-0.13281815560706847,True,ok,julia_xfoil,,prestall,seed_reference_pending_full_polar_dae11_rescue
