airfoil_id,zone,Re,roughness_mode,alpha_deg,cl,cd,cm,converged,status,warning_flags,branch_label,raw_source
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,11.75,1.33117431,0.0471724806,-0.0574192174,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,11.8,1.33176937,0.047644857,-0.0570911341,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,11.9,1.33276964,0.0486051001,-0.0564449815,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12,1.33345135,0.049594512,-0.0558184415,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.1,1.33386522,0.050614907,-0.0552200954,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.2,1.33408507,0.0516638077,-0.0546542778,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.25,1.33407441,0.0522028066,-0.0543849834,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.3,1.33399688,0.0527509653,-0.0541257711,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.4,1.33371101,0.0538700798,-0.0536384672,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.5,1.33313296,0.0550289908,-0.0531907333,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.6,1.33229677,0.0562268351,-0.0527887249,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.7,1.33115874,0.0574619975,-0.0524275957,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.75,1.33046574,0.0580962867,-0.052265206,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.8,1.32973112,0.0587395823,-0.0521151933,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,12.9,1.32806282,0.0600644397,-0.0518618547,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13,1.3261924,0.0614366956,-0.0516702979,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.1,1.32406097,0.0628655063,-0.0515477719,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.2,1.32173652,0.064344849,-0.0514906658,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.25,1.32046998,0.065108138,-0.0514905855,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.3,1.31917244,0.0658823053,-0.0515054512,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.4,1.31636351,0.0674802721,-0.0515941149,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.5,1.31333257,0.0691363436,-0.0517534192,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.6,1.31000261,0.0708515346,-0.0519790205,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.7,1.3063834,0.072634314,-0.0522799078,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.75,1.30450078,0.0735489779,-0.0524571661,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.8,1.30254041,0.0744854789,-0.0526585082,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,13.9,1.29848997,0.0764068808,-0.0531162967,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14,1.29424333,0.0784033203,-0.0536578055,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.1,1.28976771,0.0804794958,-0.0542849808,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.2,1.28508249,0.0826357135,-0.0549965633,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.25,1.28268212,0.0837387106,-0.0553779258,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.3,1.28018707,0.0848690528,-0.0557864915,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.4,1.27506662,0.0871801711,-0.0566531179,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.5,1.26967953,0.0895778295,-0.0576029424,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.6,1.26397511,0.0920550676,-0.0586236683,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.7,1.25801122,0.0946071034,-0.0597096682,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.75,1.25490681,0.0959211173,-0.0602870806,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.8,1.25179804,0.097246354,-0.0608743614,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,14.9,1.24528515,0.0999955111,-0.0621391438,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15,1.23855963,0.102831492,-0.0634815994,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.1,1.23159646,0.105762048,-0.0649085717,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.2,1.22427273,0.108823326,-0.0664514567,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.25,1.22058944,0.110378503,-0.0672436652,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.3,1.21671291,0.111989432,-0.0680844545,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.4,1.20888319,0.115271049,-0.0698156757,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.5,1.20056635,0.118729827,-0.0716953119,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.6,1.19186894,0.12234738,-0.073701466,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.7,1.18269888,0.126141694,-0.0758394798,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.75,1.17773567,0.128164745,-0.0770045881,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.8,1.17276687,0.130216784,-0.0781864287,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,15.9,1.16189359,0.134666408,-0.0808046988,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16,1.14981644,0.139609772,-0.0837647307,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.1,1.1357622,0.145343154,-0.0872495129,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.2,1.118148,0.152488081,-0.0916073243,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.25,1.10615588,0.157311885,-0.0945418422,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.3,1.08581026,0.165473565,-0.0993677294,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.4,1.04480718,0.188017803,-0.107192605,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.5,1.06612735,0.184022967,-0.107953018,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.6,1.03278191,0.198400629,-0.115230366,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.7,1.03186799,0.201664767,-0.116870811,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.75,1.03161711,0.203210183,-0.117651011,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.8,1.03148366,0.204708012,-0.118408941,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,16.9,1.03146022,0.207619111,-0.119887382,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17,1.03172141,0.210432746,-0.12132347,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.1,1.03229539,0.213113442,-0.122698998,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.2,1.03313457,0.215682823,-0.124023654,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.25,1.03363931,0.21693027,-0.124669475,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.3,1.03419622,0.218155246,-0.125305212,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.4,1.03545208,0.220543227,-0.126549094,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.5,1.03687586,0.222855882,-0.127759894,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.6,1.03844786,0.225099893,-0.128940886,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.7,1.04013582,0.227290193,-0.130101456,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.75,1.04102252,0.228364265,-0.130673121,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.8,1.04193781,0.229423087,-0.13123815,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,17.9,1.04384841,0.231496462,-0.132348769,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,313255.271,rough,18,1.04585525,0.233518088,-0.133437456,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-6,-0.254513174,0.013774137,-0.107576523,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-5.75,-0.215532203,0.0127438943,-0.110282546,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-5.5,-0.176131327,0.011701759,-0.113267043,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-5.25,-0.137851464,0.0110763194,-0.115871592,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-5,-0.104991912,0.0108628455,-0.117002232,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-4.75,-0.0791648195,0.0107165185,-0.116621478,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-4.5,-0.0476362402,0.010562891,-0.117319778,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-4.25,-0.0142559246,0.0104137247,-0.118304284,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-4,0.0185975611,0.0102551302,-0.119158809,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-3.75,0.0500193055,0.0101259555,-0.119695326,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-3.5,0.0752925638,0.0100109457,-0.119002689,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-3.25,0.103756051,0.00986438918,-0.118871905,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-3,0.133029096,0.00967202465,-0.11888007,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-2.75,0.161860708,0.0095561182,-0.118780484,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-2.5,0.187953606,0.00941415295,-0.118304114,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-2.25,0.215427566,0.00925352368,-0.117907423,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-2,0.243400192,0.00903381009,-0.11754029,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-1.75,0.27009872,0.00892165908,-0.117091353,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-1.5,0.297454789,0.00872008733,-0.11670419,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-1.25,0.325059369,0.00857542762,-0.116295297,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-1,0.351961443,0.00838810151,-0.115880447,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-0.75,0.379319685,0.00823148428,-0.115466292,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-0.5,0.406612502,0.00806746973,-0.115031262,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,-0.25,0.433689054,0.00792348172,-0.114601883,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,0,0.46029414,0.00782348829,-0.113973469,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,0.25,0.483751013,0.00801696374,-0.112620363,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,0.5,0.505818546,0.00853038623,-0.111395441,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,0.75,0.530769736,0.00881800729,-0.110901762,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,1,0.557082342,0.00898327973,-0.110677784,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,1.25,0.583769771,0.00909231527,-0.110527295,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,1.5,0.610266497,0.00915993672,-0.110336174,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,1.75,0.636468197,0.00907195432,-0.109995098,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,2,0.657926951,0.00892183486,-0.108391764,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,2.25,0.680906432,0.00880145618,-0.106979433,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,2.5,0.708563925,0.00901960199,-0.107001306,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,2.75,0.736570156,0.00918370568,-0.107068742,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,3,0.763876941,0.0094369593,-0.107021853,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,3.25,0.791941857,0.00958295124,-0.10708626,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,3.5,0.819506294,0.00977762899,-0.107064512,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,3.75,0.846667025,0.0099759126,-0.106970653,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,4,0.873336551,0.0101727951,-0.106788251,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,4.25,0.900599865,0.0102949405,-0.106694455,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,4.5,0.927301132,0.0104881209,-0.106514069,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,4.75,0.9535738,0.010709076,-0.106263129,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,5,0.979816575,0.0109011131,-0.106004041,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,5.25,1.00471294,0.011221328,-0.105550053,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,5.5,1.00955874,0.0141013807,-0.102664874,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,5.75,1.03070784,0.0151112897,-0.101451575,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,6,1.05425793,0.015714117,-0.100692169,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,6.25,1.07529131,0.0165865925,-0.0995611674,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,6.5,1.09290186,0.017772417,-0.0978223446,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,6.75,1.11390046,0.0184928162,-0.0966798083,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,7,1.13296839,0.01936772,-0.0952294224,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,7.25,1.15055061,0.0203428506,-0.0935542125,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,7.5,1.16686734,0.0213995337,-0.0917052516,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,7.75,1.1819543,0.0225502587,-0.0896970957,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,8,1.19591082,0.0238293562,-0.0875435111,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,8.25,1.20942746,0.0251933992,-0.0854313436,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,8.5,1.22128771,0.0272801408,-0.0831790323,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,8.75,1.24219818,0.0310913154,-0.0822891778,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,9,1.2598793,0.032130359,-0.0807759319,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,9.25,1.27807513,0.0336254074,-0.0793670752,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,9.5,1.29572952,0.0354278869,-0.0779058595,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,9.75,1.31212051,0.0375996946,-0.0762995791,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,10,1.32613413,0.0402787092,-0.0744287082,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,10.25,1.33597708,0.0437088077,-0.0721553937,True,ok,,prestall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,10.5,1.33893722,0.0481752056,-0.0693763013,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,10.75,1.16122055,0.0305966967,-0.04207485,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,11,1.15094936,0.0345253311,-0.0386993679,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,11.25,1.17286097,0.0377715816,-0.0379358708,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,11.5,0.432301815,2.60612247e+26,-0.0448793051,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,11.6,4.4918121,0.213961453,-1.04866105,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,11.7,1.25285858,0.0767290353,-0.0508675438,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,11.75,1.24905442,0.0772993493,-0.0504017043,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,11.8,1.24519422,0.0778797705,-0.0499675128,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,11.9,1.23749695,0.0790626043,-0.0492114341,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12,1.22992018,0.0802582246,-0.0486176744,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.1,1.22259465,0.0813825807,-0.0481647455,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.2,2.11188302,1.03971937e+26,-0.477855916,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.25,0.807864572,0.127087522,-0.0129370715,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.3,4.78258703,0.150497542,-1.14692608,False,ok,not_converged,unknown,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.4,1.21392384,0.0822072071,-0.0474319355,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.5,1.20630756,0.0840714392,-0.0476592451,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.6,1.19812777,0.0860928322,-0.0480567675,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.7,1.18949425,0.0882801861,-0.0486490525,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.75,1.18502025,0.0894417063,-0.0490252248,True,ok,,poststall,phase7_1_focused_rerun
cst_tip_nsga2_g02_child_0085_cb99bc9c,tip,403824.666,clean,12.8,1.1804518,0.0906489416,-0.0494543559,True,ok,,poststall,phase7_1_focused_rerun
